Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,lat,lng
100217,SEBASTIAN RIVER MEDICAL CENTER,13695 US HIGHWAY 1,SEBASTIAN,FL,32958,INDIAN RIVER,27.8435297,-80.4888753
100267,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,,26.9502551,-82.3267065
110200,PIEDMONT COLUMBUS REGIONAL NORTHSIDE,100 FIRST COURT,COLUMBUS,GA,31909,MUSCOGEE,32.5346057,-84.9510019
170196,KANSAS SPINE & SPECIALTY HOSPITAL,3333 N WEBB ROAD,WICHITA,KS,67226-,SEGWICK,37.7435815,-97.226986
190116,MOREHOUSE GENERAL HOSPITAL,323 W. WALNUT STREET,BASTROP,LA,71121-1060,MOREHOUSE,32.7748904,-91.9171756
210023,ANNE ARUNDEL MEDICAL CENTER INC.,2001 MEDICAL PARKWAY,ANNAPOLIS,MD,21401,ANNE ARUNDEL,38.9900317,-76.5340108
210024,MEDSTAR UNION MEMORIAL HOSPITAL,201 EAST UNIVERSITY PARKWAY,BALTIMORE,MD,21218-,BALTIMORE CITY,39.329267,-76.614289
210062,MEDSTAR SOUTHERN MARYLAND HOSPITAL C,7503 SURRATTS ROAD,CLINTON,MD,20735,PRINCE GEORGES,38.7482634,-76.8757571
212002,WESTERN  MARYLAND CENTER,1500 PENNSYLVANIA  AVENUE,HAGERSTOWN,MD,21740,WASHINGTON,39.6657093,-77.7177223
220065,BAYSTATE NOBLE HOSPITAL,115 WEST SILVER STREET,WESTFIELD,MA,1086,HAMPDEN,42.1183618,-72.759812
232026,SSH - GLSH OAK  LLC,310 LAFAYETTE SE,GRAND RAPIDS,MI,49503-4502,KENT,42.9577424,-85.661388
271317,LIVINGSTON HEALTHCARE,504 SOUTH 13TH STREET,LIVINGSTON,MT,59047,PARK,45.6489136,-110.5694365
421304,EDGEFIELD COUNTY HOSPITAL,300 RIDGE MEDICAL PLAZA,EDGEFIELD,SC,29824-,EDGEFIELD,33.7782495,-81.9294039
431332,DE SMET MEMORIAL HOSPITAL,306 PRAIRIE AVE. SW,DE SMET,SD,57231-,KINGSBURY,44.3860427,-97.5611172
451386,MOORE COUNTY HOSP. DBA DUMAS MEM HOS,224 EAST 2ND STREET,DUMAS,TX,79331,MOORE,32.6337706,-102.026135
460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,OGDEN,UT,84405,WEBER,41.1643534,-111.9689702
53032,SAN JOAQUIN VALLEY REHAB HOSPITAL,7173 N. SHARON AVENUE,FRESNO,CA,93720,FRESNO,36.8398907,-119.7606546
100290,THE VILLAGES REGIONAL HOSPITAL,1451 EL CAMINO REAL,THE VILLAGES,FL,32159-0041,SUMTER,28.950209,-81.9582652
114037,RIDGEVIEW INSTITUTE MONROE,709 BREEDLOVE DR.,MONROE,GA,30655,WALTON,33.7832376,-83.7188343
140068,ROSELAND COMMUNITY HOSPITAL,45 W. 111TH STREET,CHICAGO,IL,60628-,COOK,41.6922672,-87.6261192
140155,PRESENCE ST. MARYS HOSPITAL,500 WEST COURT STREET,KANKAKEE,IL,60901,KANKAKEE,41.1203944,-87.8720068
140174,PRESENCE MERCY MEDICAL CENTER,1325 NORTH HIGHLAND AVENUE,AURORA,IL,60506,KANE,41.7859518,-88.3256347
140180,PRESENCE SAINTS MARY & ELIZABETH MED,2233 WEST DIVISION STREET,CHICAGO,IL,60622,COOK,41.9020876,-87.6829261
140217,PRESENCE SAINT JOSEPH HOSPITAL ELGIN,77 NORTH AIRLITE ST.,ELGIN,IL,60123,KANE,42.0357043,-88.325753
141348,RED BUD REGIONAL HOSPITAL,ST. CLEMENT BLVD,RED BUD,IL,62278-,RANDOLPH,38.2090047,-89.9960458
150072,MEMORIAL HOSPITAL LOGANSPORT,1101 MICHIGAN AVENUE,LOGANSPORT,IN,46947-,CASS,40.7631713,-86.3623863
170009,SAINT JOHN HOSPITAL,3500 SOUTH FOURTH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,39.2823835,-94.9058041
210044,GREATER BALTIMORE MEDICAL CENTER,6701 NORTH CHARLES STREET,BALTIMORE,MD,21204,BALTIMORE COUNTY,39.3918476,-76.6241887
241328,SANFORD BAGLEY MEDICAL CENTER,203 4TH STREET NW,BAGLEY,MN,56621,CLEARWATER,47.5262251,-95.4016722
280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND STREET,OMAHA,NE,68122-1799,DOUGLAS,41.3218208,-96.0213242
330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,42.0905471,-78.4275865
330167,NYU WINTHROP HOSPITAL,259 FIRST STREET,MINEOLA,NY,11501,NASSAU,40.7410905,-73.6433708
350002,ST ALEXIUS MEDICAL CENTER,900 EAST BROADWAY AVENUE,BISMARCK,ND,58506-5510,BURLEIGH,46.8076302,-100.777575
154063,NEUROPSYCHIATRIC HOSPITAL OF INDIANA,6720 PARKDALE PL,INDIANAPOLIS,IN,46254-4668,MARION,39.8262247,-86.2788616
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402-,WOOD,41.3754554,-83.6659271
390325,OSS  ORTHOPAEDIC HOSPITAL,1861 POWDER MILL ROAD,YORK,PA,17402,YORK,39.9168769,-76.6955585
452043,PINE VALLEY SPECIALTY HOSPITAL,6160 SOUTH LOOP EAST,HOUSTON,TX,77087,HARRIS,29.6951127,-95.3173777
50008,CPMC-R.K. DAVIES MEDICAL CENTER,601 DUBOCE AVE,SAN FRANCISCO,CA,94117-3389,SAN FRANCISCO,37.768222,-122.4345926
50195,WASHINGTON HOSPITAL DISTRICT,2000 MOWRY AVENUE,FREMONT,CA,94538,ALAMEDA,37.55726,-121.9797604
50309,SUTTER ROSEVILLE MEDICAL CENTER,1 MEDICAL PLAZA,ROSEVILLE,CA,95661-,PLACER,38.765635,-121.2495341
50373,LAC+USC MEDICAL CENTER,1200 N. STATE STREET,LOS ANGELES,CA,90033,LOS ANGELES,34.0579744,-118.2087976
50376,HARBOR-UCLA MEDICAL CENTER,1000 WEST CARSON STREET,TORRANCE,CA,90509,,33.8298404,-118.2947364
50714,SUTTER MATERNITY & SURGERY CENTER,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065-,SANTA CRUZ,36.987682,-121.9774604
50717,RANCHO LOS AMIGOS NATL.REHAB.CTR.,7601 E. IMPERIAL HIGHWAY,DOWNEY,CA,90242-3496,LOS ANGELES,33.9293317,-118.1585885
50742,OLYMPIA MEDICAL,5900 WEST OLYMPIC BLVD,LOS ANGELES,CA,90036,LOS ANGELES,34.0572405,-118.3604831
61317,GRAND RIVER HOSPITAL DISTRICT,501 AIRPORT ROAD,RIFLE,CO,81650,GARFIELD,39.5211131,-107.7700056
83300,ALFRED I DUPONT HOSP FOR CHILDREN,1600 ROCKLAND ROAD,WILMINGTON,DE,19899,NEW CASTLE,39.7793789,-75.5552976
100072,FLORIDA HOSPITAL FISH MEMORIAL,1055 SAXON BLVD,ORANGE CITY,FL,32673,VOLUSIA,28.9131906,-81.2835408
140292,ADVENTIST GLENOAKS HOSPITAL,701 WINTHROP AVENUE,GLENDALE HEIGHTS,IL,60139-,DUPAGE,41.9152811,-88.0570138
150061,DAVIESS COMMUNITY HOSPITAL,1314 E. WALNUT STREET,WASHINGTON,IN,47501,DAVIESS,38.6596091,-87.1598346
190241,PHYSICIANS MEDICAL CENTER,218 CORPORATE DRIVE,HOUMA,LA,70360,TERREBONNE PARISH,29.6006288,-90.7494936
192006,CORNERSTONE HOSPITAL OF BOSSIER CITY,4900 MEDICAL DRIVE,BOSSIER CITY,LA,71112,BOSSIER PARISH,32.4608316,-93.669771
193086,LEESVILLE REHABILITATION HOSPITAL,900 SOUTH 9TH STREET,LEESVILLE,LA,71446,,31.1344445,-93.268432
210045,MCCREADY MEMORIAL HOSPITAL,201 HALL HIGHWAY,CRISFIELD,MD,21817,SOMERSET,37.9971729,-75.852394
230005,BIXBY MEDICAL CENTER,818 RIVERSIDE AVENUE,ADRIAN,MI,49221-,LENAWEE,41.9138521,-84.0486253
263032,MERCY REHABILITATION HOSPITAL-SPGF,5904 SOUTHWOOD ROAD,SPRINGFIELD,MO,65804,GREENE,37.1045651,-93.2356591
323028,LOVELACE REHABILITATION HOSPITAL,505 ELM STREET NE,ALBUQUERQUE,NM,87102,BERNALILLO,35.0877893,-106.6382356
372007,SSH - TULSA / MIDTOWN LLC,1125 S TRENTON 2ND AND 3RD FLOORS,TULSA,OK,74120,TULSA,36.1473234,-95.9698472
374000,GRIFFIN MEMORIAL HOSPITAL,900 EAST MAIN STREET,NORMAN,OK,73070-,CLEVELAND,35.225466,-97.4320338
400006,DOCTORS CENTER HOSPITAL SAN JUAN I,1395 SAN RAFAEL ST. PDA. 20,SAN JUAN,PR,910,SAN JUAN,18.4462302,-66.0735383
400112,HOSPITAL UPR,STREET 3 KM 8.3 65 INFANTERIA AVE.,CAROLINA,PR,984,CAROLINA,18.392361,-65.9790944
420007,SPARTANBURG REGIONAL MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303-,SPARTANBURG,34.9667602,-81.939538
440061,TENNOVA HEALTHCARE-VOLUNTEER MARTIN,161 MT PELIA ROAD,MARTIN,TN,38237,WEAKLEY,36.3344873,-88.8684458
450046,CHRISTUS SPOHN HOSP CORPUS CHRISTI,2606 HOSPITAL BOULEVARD,CORPUS CHRISTI,TX,78405,NUECES,27.7800347,-97.4161098
450587,BROWNWOOD REGIONAL MEDICAL CENTER,1501 BURNET DRIVE,BROWNWOOD,TX,76804-,BROWNWOOD,31.6769907,-98.9932105
451315,NORTH RUNNELS HOSPITAL DISTRICT,HIGHWAY 153 EAST,WINTERS,TX,79567,RUNNELS,31.9499323,-99.9624737
504002,BHC FAIRFAX HOSPITAL,10200 NE 132ND STREET,KIRKLAND,WA,98034,KING,47.7191537,-122.2043181
40004,WASHINGTON REGIONAL MEDICAL CENTER,3215 N. NORTH HILLS BLVD,FAYETTEVILLE,AR,72703-,WASHINGTON,36.1092031,-94.1595346
40147,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DR,NORTH LITTLE ROCK,AR,72118-,PULASKI,34.8001818,-92.348361
54083,KEDREN COMMUNITY MENTAL HEALTH,4211 SOUTH AVALON BLVD,LOS ANGELES,CA,90011,,34.0073395,-118.2654638
141311,FAIRFIELD MEMORIAL HOSPITAL,303 NW 11TH ST,FAIRFIELD,IL,62837,WAYNE,38.3812333,-88.3752292
170175,WESTERN PLAINS MEDICAL COMPLEX,3001 AVENUE A,DODGE CITY,KS,67801-,FORD,37.7862701,-100.0173017
230017,BRONSON METHODIST HOSPITAL,601 JOHN STREET,KALAMAZOO,MI,49007-,KALAMAZOO,42.2860703,-85.5801663
260065,MERCY HOSPITAL SPRINGFIELD,1235 EAST CHEROKEE STREET,SPRINGFIELD,MO,65804,GREENE,37.1792234,-93.2740805
271326,BEARTOOTH BILLINGS CLINIC,2525 NORTH BROADWAY,RED LODGE,MT,59806,CARBON,45.212402,-109.2439266
40114,BAPTIST HEALTH MEDICAL CENTER - LR,9601 BAPTIST HEALTH DRIVE,LITTLE ROCK,AR,72205-,PULASKI,34.7444214,-92.3810554
143301,LARABIDA CHILDRENS HOSPITAL,6501 S. PROMONTORY DRIVE,CHICAGO,IL,60649,COOK,41.7774249,-87.5714853
160069,MERCY MEDICAL CENTER - DUBUQUE,250 MERCY DRIVE,DUBUQUE,IA,52001,DUBUQUE,42.492721,-90.6750809
170183,KANSAS SURGERY & RECOVERY CENTER,2770 N WEBB ROAD,WICHITA,KS,67226-,SEDGWICK,37.7330809,-97.2250809
231324,EATON RAPIDS MEDICAL CENTER,1500 S MAIN ST,EATON RAPIDS,MI,48827,EATON,42.4949634,-84.6587832
261321,HEDRICK MEDICAL CENTER,2799 N. WASHINGTON ST.,CHILLICOTHE,MO,64601,LIVINGSTON,39.8170056,-93.5511048
340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DRIVE,GOLDSBORO,NC,27533,WAYNE,35.3977239,-77.9525029
372022,SOLARA HOSPITAL MUSKOGEE,351 SOUTH 40TH STREET,MUSKOGEE,OK,74403,MUSKOGEE,35.7519217,-95.412164
391300,JERSEY SHORE HOSPITAL,1020 THOMPSON STREET,JERSEY SHORE,PA,17745,LYCOMING,41.2024252,-77.2684422
450132,MEDICAL CENTER HEALTH SYSTEM,500 WEST 4TH STREET,ODESSA,TX,79761-,ECTOR,31.8452597,-102.3736853
521315,MCHS NORTHLAND,1222 E WOODLAND AVE,BARRON,WI,54812-,BARRON,45.3976123,-91.8392923
673036,REHABILITATION INSTITUTE OF DENTON,2620 SCRIPTURE STREET,DENTON,TX,76201,DENTON,33.2198264,-97.1678305
140117,PRESENCE RESURRECTION MEDICAL CENTER,7435 WEST TALCOTT,CHICAGO,IL,60631,COOK,41.9876791,-87.8142891
190312,OUR LADY OF THE ANGELS HOSPITAL MC,400 MEMPHIS STREET,BOGALUSA,LA,70429-0040,,30.7893761,-89.8604103
210004,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,MD,20910,MONTGOMERY,39.0147079,-77.0347487
220098,NASHOBA VALLEY HOSPITAL,200 GROTON ROAD,AYER,MA,1432,MIDDLESEX,42.5772839,-71.5739659
260214,BELTON REGIONAL MEDICAL CENTER,17065 S. 71 HIGHWAY,BELTON,MO,64012-,CASS,38.8158823,-94.5028554
260219,PROGRESS WEST HOSPITAL,2 PROGRESS POINT PARKWAY,OFALLON,MO,63368,ST CHARLES,38.7154395,-90.6987565
280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER,BELLEVUE,NE,68123-,SARPY,41.1372483,-95.9479998
281325,BROWN COUNTY HOSPITAL,945 EAST ZERO,AINSWORTH,NE,69210-,BROWN,42.5444599,-99.8495196
281332,BUTLER COUNTY HEALTH CARE CENTER,372 SOUTH 9TH STREET,DAVID CITY,NE,68632-2199,BUTLER,41.2466624,-97.1224094
340050,S.E. REGL MEDICAL CENTER,300 W. 27TH STREET,LUMBERTON,NC,28358-3075,ROBESON,34.6370791,-79.0118523
390225,EPHRATA COMMUNITY HOSPITAL,169 MARTIN AVENUE,EPHRATA,PA,17522-1002,LANCASTER,40.1874241,-76.18254
141328,HARDIN COUNTY GENERAL HOSPITAL,6 FERRELL ROAD,ROSICLARE,IL,62982,HARDIN,37.4221465,-88.3516272
170197,KANSAS MEDICAL CENTER,1124 W 21ST STREET,ANDOVER,KS,67002,BUTLER,37.7243585,-97.1480114
190088,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DRIVE,SPRINGHILL,LA,71075,WEBSTER PARISH,33.010286,-93.44389
220075,MASS EYE & EAR INFIRMARY,243 CHARLES STREET,BOSTON,MA,2114,SUFFOLK,42.3627386,-71.070112
230015,THREE RIVERS HEALTH,701 S. HEALTH PARKWAY,THREE RIVERS,MI,49093,ST. JOSEPH,41.9352768,-85.6479257
271331,MINERAL COMMUNITY HOSPITAL,1208 6TH AVE EAST,SUPERIOR,MT,59872,MINERAL,47.1854067,-114.8768128
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NASSAU,40.6528352,-73.6305705
330277,CORNING HOSPITAL,1 GUTHRIE DRIVE,CORNING,NY,14830,STEUBEN,42.1358756,-76.969716
330286,GOOD SAMARITAN HOSPITAL,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,40.6940832,-73.2943189
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,PICKAWAY,39.6103822,-82.9362382
363034,HEALTHSOUTH REHABILITATION HOSPITAL,151 WEST GALBRAITH ROAD,CINCINNATI,OH,45216,HAMILTON,39.2127231,-84.4802962
364031,HEARTLAND RPH,3000 ERIE STREET SOUTH,MASSILLON,OH,44646,STARK,40.7675015,-81.50765
394008,FRIENDS BEHAVIORAL HEALTH SYSTEM,4641 ROOSEVELT BLVD,PHILADELPHIA,PA,19124-2399,PHILADELPHIA,40.0266061,-75.0994722
464001,UTAH STATE HOSPITAL,1300 E CENTER STREET,PROVO,UT,84606,UTAH,40.2329615,-111.6348878
531313,STAR VALLEY HOSPITAL,901 ADAMS STREET,AFTON,WY,83110,LINCOLN,42.7172497,-110.9306388
670025,THE HEART HOSPITAL BAYLOR PLANO,1100 ALLIED DRIVE,PLANO,TX,75093,COLLIN,33.0147787,-96.7897247
100106,DOCTORS MEMORIAL,333 BYRON BUTLER PARKWAY,PERRY,FL,32347,TAYLOR,30.1201475,-83.5930863
100134,ED FRASER MEMORIAL HOSPITAL,159 NORTH 3RD STREET,MACCLENNY,FL,32063,BAKER,30.2861576,-82.118911
111314,PIONEER HLTH SERV OF EARLY COUNTY,11470 COLUMBIA STREET,BLAKELY,GA,39823,EARLY,31.3721587,-84.9497943
114019,GEORGIA REGIONAL HOSPITAL ATLANTA,3073 PANTHERSVILLE ROAD,DECATUR,GA,30034,DEKALB,33.6948558,-84.2725135
241337,NORTH VALLEY HEALTH CENTER,300 WEST GOOD SAMARITAN DRIVE,WARREN,MN,56762,MARSHALL,48.1913294,-96.7730766
244012,ALEXANDRIA BEHAVORIAL HEALTH HSP,444 LAFAYETTE ROAD,ST. PAUL,MN,55164-0979,DOUGLAS,44.9546722,-93.0838314
350070,INNOVIS HEALTH,3000 32ND AVENUE S,FARGO,ND,58103-,CASS,46.831384,-96.8277872
33040,DIGNITY HEALTH EAST VALLEY REHAB HOS,1515 WEST CHANDLER BOULEVARD,CHANDLER,AZ,85224,MARICOPA,33.305529,-111.8686893
50313,SUTTER TRACY COMMUNITY HOSPITAL,1420 TRACY BOULEVARD,TRACY,CA,95376-3497,SAN JOAQUIN,37.7439302,-121.4338329
53038,TOTALLY KIDS REHABILITATION HOSPITAL,1720 MOUNTAIN VIEW AVE,LOMA LINDA,CA,92354,,34.0698581,-117.2449225
54147,JOYCE EISENBERG KEEFER MEDICAL CTR,7150 TAMPA AVENUE,RESEDA,CA,91335,LOS ANGELES,34.2005491,-118.5530298
54148,PSYCHIATRIC,18646 OXNARD ST,TARZANA,CA,91356,USA,34.1795005,-118.5398534
54150,KAISER PERMANENTE PSYCHIATRIC HEALTH,3840 HOMESTEAD ROAD,SANTA CLARA,CA,95051,,37.3363237,-122.0018666
100253,JUPITER MEDICAL CENTER,1210 SOSUTH OLD DIXIE HWY,JUPITER,FL,33458,,26.9226394,-80.0965778
161356,HENRY COUNTY HEALTH CENTER,SAUNDERS PARK,MT. PLEASANT,IA,52641-,HENRY,40.9626657,-91.5614289
190064,OUR LADY OF THE LAKE RMC AMENDED,5000 HENNESSY BLVD,BATON ROUGE,LA,70808-4389,,30.4037308,-91.1081301
210029,JOHNS HOPKINS BAYVIEW MED. CTR.,4940 EASTERN AVENUE,BALTIMORE,MD,21224,BALTIMORE CITY,39.2901622,-76.5471072
294013,AURORA BEHAVIORAL HEALTHCARE LAS VEG,3247 S MARYLAND PKWY,LAS VEGAS,NV,89109-2412,CLARK,36.130474,-115.13795
431305,DOUGLAS COUNTY MEMORIAL HOSPITAL,HIGHWAY 281 NORTH,ARMOUR,SD,57313-,DOUGLAS,43.3185679,-98.3449231
423026,HEALTHSOUTH REHABILITATION HOSPITAL,900 EAST CHEVES STREET,FLORENCE,SC,29506,FLORENCE,34.195178,-79.754968
531303,WESTON COUNTY HEALTH SERVICES,1124 WASHINGTON BLVD,NEWCASTLE,WY,82701,WESTON,43.8478587,-104.1890054
32006,PROMISE HOSPITAL OF PHOENIX  INC.,433 E 6TH ST,MESA,AZ,85203,MARICOPA,33.425392,-111.8214372
50137,KFH - PANORAMA CITY,13652 CANTARA STREET,PANORAMA CITY,CA,91402-,LOS ANGELES,34.2187902,-118.4300562
110074,PIEDMONT ATHENS REGIONAL MEDICAL CE,1199 PRINCE AVENUE,ATHENS,GA,30306-,CLARKE,33.9613926,-83.3979673
150160,INDIANA ORTHOPAEDIC HOSPITAL LLC,8450 NORTHWEST BOULEVARD,INDIANAPOLIS,IN,46278,MARION,39.9080044,-86.2673729
160122,FORT MADISON COMMUNITY HOSPITAL,HIGHWAY 61 WEST,FORT MADISON,IA,52627-,LEE,40.6704428,-91.3147067
161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040-,MONONA,42.0253229,-96.1057313
161360,ORANGE CITY MUNICIPAL HOSPITAL,1000 LINCOLN CIRCLE SE,ORANGE CITY,IA,51041-,SIOUX,42.9946175,-96.0449321
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,38.852603,-94.8229695
210032,UNION HOSPITAL OF CECIL COUNTY,106 BOW ST.,ELKTON,MD,21921,CECIL,39.6088679,-75.8317331
210058,JAMES LAWRENCE KERNAN HOSPITAL,2200 KERNAN DRIVE,BALTIMORE,MD,21207,BALTIMORE,39.3140909,-76.7082478
241315,SANFORD MEDICAL CENTER JACKSON,1430 NORTH HIGHWAY,JACKSON,MN,56143-,JACKSON,43.62448,-95.004514
241375,MINNESOTA VALLEY HEALTH CENTER  INC.,621 SOUTH FOURTH STREET,LE SUEUR,MN,56058-,LE SUEUR,44.454138,-93.9148662
330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,NY,10021,MANHATTAN,40.7649072,-73.9523764
351320,UNITY MEDICAL CENTER,164 WEST 13TH STREET,GRAFTON,ND,58237-,WALSH,48.4110207,-97.414559
351329,SANFORD HILLSBORO,12 3RD STREET SE,HILLSBORO,ND,58045-,TRAILL,47.4032378,-97.0557916
431318,BOWDLE HOSPITAL,8001 W 5TH STREET,BOWDLE,SD,57428-,EDMUNDS,45.4485562,-99.6621299
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904-,TOM GREEN,31.4181027,-100.4696775
12014,NORTH ALABAMA SPECIALTY HOSPITAL,700 WEST MARKET STREET 2ND FLOOR,ATHENS,AL,35611,LIMESTONE COUNTY,34.8042607,-86.9791768
40062,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVENUE,FORT SMITH,AR,72917-7000,SEBASTIAN,35.3565026,-94.3531812
100121,BARTOW REGIONAL MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,FL,33831,POLK,27.9175825,-81.8437518
102016,SISTER EMMANUEL HOSPITAL,3663 S. MIAMI AVENUE,MIAMI,FL,33133,MIAMI-DADE,25.7400049,-80.213526
210001,MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,MD,21742,WASHINGTON,39.6226768,-77.6851973
210006,HARFORD MEMORIAL HOSPITAL,PO BOX 501 SOUTH,HAVRE DE GRACE,MD,21078,HARFORD,39.5501917,-76.0966563
210033,CARROLL COUNTY GENERAL HOSPITAL,200 MEMORIAL AVENUE,WESTMINSTER,MD,21157,CARROLL,39.5582432,-76.9908346
210035,CIVISTA MEDICAL CENTER,5 GARRET AVENUE,LA PLATA,MD,20646,CHARLES,38.52906,-76.9724071
214002,EASTERN SHORE HOSPITAL CENTER,5262 WOODS ROAD,CAMBRIDGE,MD,21613-,DORCHESTER,38.54001,-76.065389
40010,MERCY MEDICAL CENTER,2710 RIFE MEDICAL LANE,ROGERS,AR,72758,BENTON,36.3099923,-94.1840167
50359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY STREET,TULARE,CA,93274,TULARE,36.2211168,-119.3385333
100029,NORTH SHORE MEDICAL CENTER AND FMC C,1100 N.W. 95 ST,MIAMI,FL,33150-2098,DADE,25.8594896,-80.2144585
100319,FLORIDA HOSPITAL WESLEY CHAPEL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,,28.1952918,-82.3519704
161325,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLNWAY,JEFFERSON,IA,50129,GREENE,42.0159506,-94.3889936
423027,HEALTHSOUTH REHABILITATION HOSPITAL,9181 MEDCOM STREET,CHARLESTON,SC,29406,CHARLESTON,32.9757537,-80.0699623
170075,MERCY HOSPITAL  INC.,218 E. PACK,MOUNDRIDGE,KS,67107,MCPHERSON,38.205397,-97.5168558
170104,SHAWNEE MISSION MEDICAL CENTER,9100 WEST 74TH STREET,SHAWNEE MISSION,KS,66204-4004,JOHNSON,38.9957761,-94.6921139
210011,ST. AGNES HOSPITAL,900 CATON AVENUE,BALTIMORE,MD,21229,BALTIMORE CITY,39.2717008,-76.6735285
210012,SINAI HOSPITAL OF BALTIMORE  INC.,2401 W. BELEVDERE AVENUE,BALTIMORE,MD,21215,BALTIMORE,39.3527435,-76.6621962
210055,LAUREL REGIONAL HOSPITAL,7300 VAN DUSEN ROAD,LAUREL,MD,20707,,39.0866154,-76.8818704
231322,MUNSON HEALTHCARE CHARLEVOIX HOSPITA,14700 LAKESHORE DRIVE,CHARLEVOIX,MI,49720,CHARLEVOIX,45.314498,-85.274851
280020,CHI HEALTH ST. ELIZABETH,555 SOUTH 70TH STREET,LINCOLN,NE,68510-9904,LANCASTER,40.80803,-96.6269192
290054,CENTENNIAL HILLS HOSPITAL,6900 N. DURANGO DRIVE,LAS VEGAS,NV,89149,LAS VEGAS,36.2867883,-115.2860387
351308,NELSON COUNTY HEALTH SYSTEM-HOSPITAL,200 NORTH MAIN STREET,MCVILLE,ND,58254-,NELSON,47.7656473,-98.1777709
360003,UNIVER.OF CINCINNATI MED CENTER LLC,234 GOODMAN STREET,CINCINNATI,OH,45219-,HAMILTON,39.1374225,-84.5032393
381307,HARNEY DISTRICT HOSPITAL,557 W. WASHINGTON,BURNS,OR,97720-,HARNEY,43.5882498,-119.0606027
390031,LEHIGH VALLEY HOSPITAL SCHUYLKILL EA,700 EAST NORWEGIAN STREET,POTTSVILLE,PA,17901,SCHUYLKILL,40.6907836,-76.1884265
393308,THE CHILDRENS INSTITUTE,6301 NORTHUMBERLAND STREET,PITTSBURGH,PA,15217,ALLEGHENY,40.4419974,-79.9188194
450280,BAYLOR MEDICAL CENTER AT GARLAND,2300 MARIE CURIE DRIVE,GARLAND,TX,75042,DALLAS,32.9193446,-96.6616404
450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE,2400 NORTH I-35E,WAXAHACHIE,TX,75165-,ELLIS,32.3716266,-96.8612172
453052,KINDRED REHAB HOSPITAL CLEAR LAKE,655 E. MEDICAL CENTER BLVD.,WEBSTER,TX,77598,HARRIS,29.5478299,-95.117639
460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,BOUNTIFUL,UT,84010,,40.885915,-111.869012
493300,CUMBERLAND HOSPITAL LLC,9407 CUMBERLAND RD,NEW KENT,VA,23124,,37.5407443,-76.9799437
511310,SUMMERS COUNTY ARH,TERRACE STREET,HINTON,WV,25951-,SUMMERS,37.6504483,-80.8648497
10011,ST. VINCENTS EAST,50 MEDICAL PARK DRIVE EAST,BIRMINGHAM,AL,35235-,JEFFERSON,33.596457,-86.6676502
10022,CHEROKEE MEDICAL CENTER,100 NORTHWOOD DRIVE,CENTRE,AL,35960-,CHEROKEE,34.1625381,-85.6619966
50192,ADVENTIST HEALTH REEDLEY,372 WEST CYPRESS,REEDLEY,CA,93654-,FRESNO,36.6083681,-119.4518471
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BLVD,WINSTON-SALEM,NC,27157-,FORSYTH,36.0897064,-80.268597
340155,DUKE REGIONAL HOSPITAL,3643 NORTH ROXBORO ROAD,DURHAM,NC,27704-2763,DURHAM,36.0361504,-78.9009894
361991,GLENMONT,4599 AVERY ROAD,HILLIARD,OH,43026-4786,FRANKLIN,40.0463779,-83.1585649
