Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,Pacesetter Group
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,42.5092539,-78.65892099999998,U,STH,01/01/2016,12/31/2016,243.9,23.0,8418.0,914.0,"$24,318,483",$264389,"$2,478,484","$13,183,534","$100,327","$99,707",1.0,1.0,34.1898%,65.8102%,0.2550%,0.2550%,"$26,607","$1,057,325","$2,889",39.74,0.11,39.74,1.0872%,2,64.4038%,49.2506%,3.0696%,"$64,215","$520,739",3rd Quartile
360071,VAN WERT COUNTY HOSPITAL,1250 S. WASHINGTON ST.,VAN WERT,OH,45891-,40.850646399999995,-84.5787165,R,STH,01/01/2016,12/31/2016,188.72,61.0,22326.0,862.0,"$38,843,833",$6194971,"$3,908,455","$11,856,145","$1,597,298","$205,828",1.0,0.0,24.7983%,75.2017%,0.2434%,0.2434%,"$45,062","$636,784","$1,740",14.13,0.04,14.13,15.9484%,1,40.5846%,70.2650%,4.8396%,"$83,534","$447,437",1st Quartile
360079,KETTERING MEMORIAL HOSPITAL,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429-,39.6970552,-84.19115719999998,U,STH,01/01/2016,12/31/2016,2550.58,360.0,132761.0,21710.0,"$545,244,100",$72410085,"$31,731,720","$164,836,015","$2,203,865","$213,773",1.0,1.0,53.8744%,46.1256%,0.5509%,0.5509%,"$25,115","$1,514,567","$4,107",60.31,0.16,60.31,13.2803%,1,36.0513%,50.3362%,4.1628%,"$77,068","$762,375",1st Quartile
420079,TRIDENT REGIONAL MEDICAL CENTER,9330 MEDICAL PLAZA DRIVE,CHARLESTON,SC,29418,32.976277100000004,-80.07362309999998,U,STH,04/01/2016,03/31/2017,1708.4,404.0,147460.0,23012.0,"$470,766,496",$83163819,"$26,150,687","$112,413,400","$5,876,595","$275,560",1.0,1.0,57.4157%,42.5843%,5.8151%,5.8151%,"$20,457","$1,165,264","$3,193",56.96,0.16,56.96,17.6656%,1,29.4337%,61.3912%,3.3918%,"$81,108","$715,369",1st Quartile
450871,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVE ROAD,AUSTIN,TX,78746,30.270871999999997,-97.795855,U,STH,01/01/2016,12/31/2016,130.37,23.0,8418.0,947.0,"$35,423,431",$-7760506,"$1,517,975","$7,648,372","$49,211","$271,715",0.0,1.0,46.6584%,53.3416%,0.0010%,0.0010%,"$37,406","$1,540,149","$4,208",41.17,0.11,41.17,-21.9078%,3,25.8765%,102.9116%,11.4673%,"$70,310","$1,584,992",4th Quartile
50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642-2198,38.3504826,-120.76446499999999,R,STH,01/01/2016,12/31/2016,288.86,52.0,19032.0,2357.0,"$83,605,768",$8575048,"$8,482,190","$29,804,445","$1,040,770","$289,434",0.0,0.0,44.8181%,55.1819%,0.5073%,0.5073%,"$35,471","$1,607,803","$4,393",45.33,0.12,45.33,10.2565%,2,45.7943%,53.8966%,3.4788%,"$132,544","$866,551",2nd Quartile
50127,WOODLAND HEALTHCARE,1325 COTTONWOOD STREET,WOODLAND,CA,95695,38.66410070000001,-121.79209669999999,U,STH,07/01/2016,06/30/2017,470.14,77.0,28105.0,4255.0,"$115,098,619",$-5685755,"$17,749,190","$60,855,903","$1,377,967","$244,818",0.0,1.0,46.8275%,53.1725%,1.2728%,1.2728%,"$27,050","$1,494,787","$4,095",55.26,0.15,55.26,-4.9399%,3,68.2937%,99.4981%,3.6634%,"$167,195","$1,487,285",4th Quartile
50517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 ELEVENTH STREET,VICTOR VALLEY,CA,92392-,34.52753010000001,-117.2934438,U,STH,01/01/2016,12/31/2016,498.29,101.0,36966.0,5418.0,"$77,922,546",$17679034,"$8,273,361","$32,818,441","$2,553,953","$156,380",0.0,1.0,62.5337%,37.4663%,2.2877%,2.2877%,"$14,382","$771,510","$2,108",53.64,0.15,53.64,22.6880%,1,52.7342%,66.6104%,3.5160%,"$82,466","$513,906",1st Quartile
50528,MEMORIAL HOSPITAL - LOS BANOS,520 WEST I STREET,LOS BANOS,CA,93635-,37.0640934,-120.85913559999999,R,STH,01/01/2016,12/31/2016,208.69,44.0,16104.0,1635.0,"$66,534,995",$15170860,"$4,884,065","$19,325,370","$1,782,988","$318,822",0.0,0.0,26.9701%,73.0299%,0.8652%,0.8652%,"$40,694","$1,512,159","$4,132",37.16,0.10,37.16,22.8013%,1,36.3860%,50.2177%,5.4246%,"$116,007","$759,371",1st Quartile
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,39.5486133,-104.77103829999999,U,STH,07/01/2016,12/31/2016,600.28,167.0,30728.0,3964.0,"$148,346,790",$15039926,"$8,156,772","$43,520,100","$3,343,375","$247,129",0.0,1.0,48.4534%,51.5466%,0.2771%,0.2771%,"$37,424","$888,304","$4,828",23.74,0.13,23.74,10.1384%,2,34.8352%,53.0787%,7.5989%,"$86,088","$471,501",2nd Quartile
100053,HIALEAH HOSPITAL,651 EAST 25TH STREET,HIALEAH,FL,33013,25.845682699999998,-80.2684589,U,STH,06/01/2016,05/31/2017,701.9,348.0,127020.0,14092.0,"$145,881,917",$14431873,"$10,615,899","$51,423,812","$145,821","$207,839",1.0,1.0,68.6395%,31.3605%,3.5413%,3.5413%,"$10,352","$419,201","$1,148",40.49,0.11,40.49,9.8928%,2,42.5273%,55.9068%,3.7234%,"$88,388","$234,362",2nd Quartile
250069,RUSH FOUNDATION HOSPITAL,1314 19TH AVENUE,MERIDIAN,MS,39301-,32.3705122,-88.69754559999998,R,STH,01/01/2016,12/31/2016,716.15,182.0,66612.0,6345.0,"$140,216,193",$537162,"$10,120,085","$34,159,905","$2,003,532","$195,792",1.0,0.0,42.5096%,57.4904%,4.7871%,4.7871%,"$22,099","$770,419","$2,105",34.86,0.10,34.86,0.3831%,2,31.5798%,74.3880%,9.7329%,"$61,831","$573,099",3rd Quartile
330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVE,ROCKVILLE CENTRE,NY,11570,40.6874502,-73.6314088,U,STH,01/01/2016,12/31/2016,1214.0,299.0,109434.0,8442.0,"$197,551,832",$-290000,"$23,913,078","$101,720,572","$28,881","$162,728",1.0,1.0,63.4322%,36.5678%,0.9742%,0.9742%,"$23,401","$660,708","$1,805",28.23,0.08,28.23,-0.1468%,2,63.5953%,56.3085%,4.4283%,"$103,487","$372,035",3rd Quartile
390001,COMMUNITY MEDICAL CENTER,1800 MULBERRY STREET,SCRANTON,PA,18510,41.4002057,-75.6460843,R,STH,07/01/2016,06/30/2017,1473.44,249.0,91026.0,11789.0,"$257,547,469",$4046295,"$22,563,509","$86,683,713","$10,295,151","$174,793",0.0,0.0,45.1544%,54.8456%,0.6743%,0.6743%,"$21,846","$1,034,327","$2,829",47.35,0.13,47.35,1.5711%,2,42.4183%,65.7460%,5.4207%,"$74,144","$680,028",3rd Quartile
390070,LOWER BUCKS HOSPITAL,501 BATH ROAD,BRISTOL,PA,19007,40.1052798,-74.86697779999999,U,STH,01/01/2016,12/31/2016,480.43,130.0,47450.0,4980.0,"$86,606,609",$-1249336,"$7,217,968","$40,301,073","$125,348","$180,269",0.0,1.0,67.2280%,32.7720%,0.0280%,0.0280%,"$17,391","$666,205","$1,825",38.31,0.10,38.31,-1.4425%,2,54.8677%,57.8299%,3.7434%,"$98,909","$385,265",3rd Quartile
310054,MOUNTAINSIDE HOSPITAL,1 BAY AVENUE,MONTCLAIR,NJ,07042-4837,40.8117527,-74.2037167,U,STH,01/01/2016,12/31/2016,1156.22,163.0,61488.0,9783.0,"$223,819,064",$18538709,"$14,913,746","$83,454,257","$2,385,662","$193,578",1.0,1.0,51.8697%,48.1303%,1.6612%,1.6612%,"$22,878","$1,373,123","$3,640",60.02,0.16,60.02,8.2829%,2,43.9498%,55.0785%,2.2820%,"$85,077","$756,296",2nd Quartile
390204,NAZARETH HOSPITAL-PHILA  PA,2601 HOLME AVENUE,PHILADELPHIA,PA,19152,40.0588411,-75.0421637,U,STH,07/01/2016,06/30/2017,743.38,126.0,46355.0,6644.0,"$149,722,070",$-497503,"$12,442,031","$55,304,452","$198,707","$201,407",0.0,1.0,53.7321%,46.2679%,2.1961%,2.1961%,"$22,535","$1,188,270","$3,230",52.73,0.14,52.73,-0.3323%,2,45.2482%,56.6978%,3.0326%,"$91,133","$673,723",3rd Quartile
450163,CHRISTUS SPOHN KLEBERG MEMORIAL HOSP,1300 GENERAL CAVASOS BLVD,KINGSVILLE,TX,78363-,27.4913516,-97.8569771,R,STH,07/01/2016,06/30/2017,219.42,50.0,18250.0,2301.0,"$44,029,268",$6655212,"$3,926,515","$13,984,945","$599,852","$200,662",0.0,0.0,43.9176%,56.0824%,13.3915%,13.3915%,"$19,135","$880,585","$2,413",46.02,0.13,46.02,15.1154%,1,40.6808%,55.2455%,4.7133%,"$81,631","$486,484",1st Quartile
140231,EDWARD HOSPITAL,801 SOUTH WASHINGTON STREET,NAPERVILLE,IL,60540-7499,41.760658899999996,-88.15342220000002,U,STH,07/01/2016,06/30/2017,2523.87,298.0,108770.0,22831.0,"$624,151,259",$84638274,"$38,948,362","$197,311,773","$275,085","$247,299",1.0,1.0,37.3679%,62.6321%,0.8692%,0.8692%,"$27,338","$2,094,467","$5,738",76.61,0.21,76.61,13.5605%,1,37.8530%,69.1624%,5.8823%,"$93,610","$1,448,584",1st Quartile
200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,04330,44.3627559,-69.7806255,R,STH,07/01/2016,06/30/2017,2759.53,172.0,62780.0,11049.0,"$417,512,026",$-329629,"$42,941,833","$198,603,666","$5,730,157","$151,298",1.0,0.0,35.8799%,64.1201%,1.0114%,1.0114%,"$37,787","$2,427,396","$6,650",64.24,0.18,64.24,-0.0790%,2,57.8535%,64.1440%,6.7180%,"$87,531","$1,557,028",3rd Quartile
220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02360,42.1758242,-70.95412270000001,U,STH,10/01/2015,09/30/2016,2983.0,368.0,134688.0,25097.0,"$558,277,864",$17467343,"$63,199,669","$279,429,386","$2,292,287","$187,153",1.0,1.0,44.7510%,55.2490%,0.3151%,0.3151%,"$22,245","$1,517,059","$4,145",68.20,0.19,68.20,3.1288%,2,61.3725%,49.3999%,3.5894%,"$114,861","$749,426",3rd Quartile
240141,FAIRVIEW NORTHLAND REG,911 NORTHLAND DR,PRINCETON,MN,55371-,45.558484,-93.5900941,U,STH,01/01/2016,12/31/2016,267.21,34.0,12444.0,1743.0,"$69,543,602",$6662100,"$5,809,059","$26,456,951","$41,028","$260,258",0.0,1.0,26.7657%,73.2343%,0.2515%,0.2515%,"$39,899","$2,045,400","$5,589",51.26,0.14,51.26,9.5797%,2,46.3968%,55.4784%,2.6849%,"$120,752","$1,134,756",2nd Quartile
260001,MERCY HOSPITAL JOPLIN,100 MERCY WAY,JOPLIN,MO,64804,37.0363859,-94.5095979,U,STH,07/01/2016,06/30/2017,1165.49,240.0,87600.0,10931.0,"$214,924,002",$-4853099,"$16,765,160","$81,710,587","$2,999,508","$184,407",1.0,1.0,50.6266%,49.3734%,4.0723%,4.0723%,"$19,662","$895,517","$2,453",45.55,0.12,45.55,-2.2581%,2,45.8189%,70.5704%,13.6456%,"$84,493","$631,970",3rd Quartile
260113,MISSOURI DELTA MEDICAL CENTER,1008 N MAIN,SIKESTON,MO,63801,36.889624299999994,-89.58328449999998,R,STH,10/01/2015,09/30/2016,569.14,121.0,44286.0,3173.0,"$87,370,827",$6324020,"$9,406,842","$41,332,389","$1,581,486","$153,514",1.0,0.0,39.9585%,60.0415%,4.6383%,4.6383%,"$27,536","$722,073","$1,973",26.22,0.07,26.22,7.2381%,2,58.0734%,62.6967%,5.6060%,"$89,151","$452,716",2nd Quartile
260180,CHRISTIAN HOSPITAL NORTHEAST,11133 DUNN ROAD,ST. LOUIS,MO,63136-,38.77649870000001,-90.24024250000001,U,STH,01/01/2016,12/31/2016,1653.7,442.0,161772.0,11841.0,"$253,080,200",$-19958503,"$28,795,314","$96,367,938","$3,874,693","$153,039",1.0,1.0,44.3531%,55.6469%,7.6877%,7.6877%,"$21,373","$572,580","$1,564",26.79,0.07,26.79,-7.8862%,3,49.4560%,68.6843%,7.1406%,"$75,687","$393,272",4th Quartile
330140,ST. JOSEPHS HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,43.0559585,-76.14950440000001,U,STH,01/01/2016,06/30/2016,3360.62,451.0,82082.0,12443.0,"$278,463,530",$8696625,"$28,354,038","$127,359,471","$1,531,506","$82,861",1.0,1.0,61.9427%,38.0573%,0.1618%,0.1618%,"$22,379","$617,436","$3,393",27.59,0.15,27.59,3.1231%,2,55.9188%,63.2376%,6.4721%,"$46,335","$390,451",3rd Quartile
330222,SARATOGA HOSPITAL,211 CHURCH ST,SARATOGA SPRINGS,NY,12866,43.08623729999999,-73.79762559999998,U,STH,01/01/2016,12/31/2016,1900.0,171.0,62586.0,9260.0,"$279,914,239",$14204419,"$23,920,583","$135,346,493","$808,791","$147,323",1.0,1.0,34.9461%,65.0539%,0.9282%,0.9282%,"$30,228","$1,636,925","$4,472",54.15,0.15,54.15,5.0746%,2,56.8985%,52.9242%,5.0076%,"$83,825","$866,330",2nd Quartile
500053,KENNEWICK GENERAL HOSPITAL,900 SOUTH AUBURN ST,KENNEWICK,WA,99336,46.199093,-119.119327,U,STH,01/01/2016,12/31/2016,930.41,111.0,40626.0,6235.0,"$172,955,873",$-22163077,"$14,236,212","$84,555,184","$1,658,741","$185,892",1.0,1.0,33.4265%,66.5735%,0.4223%,0.4223%,"$27,740","$1,558,161","$4,257",56.17,0.15,56.17,-12.8143%,3,57.1194%,68.7757%,8.8870%,"$106,180","$1,071,636",4th Quartile
230022,COMMUNITY HEALTH CENTER BRANCH CTY,274 EAST CHICAGO STREET,COLDWATER,MI,49036-,41.9383206,-84.989942,U,STH,01/01/2016,12/31/2016,430.2,87.0,31842.0,2820.0,"$64,111,628",$1876221,"$5,580,736","$28,161,304","$985,893","$149,027",1.0,1.0,26.1398%,73.8602%,0.1953%,0.1953%,"$22,735","$736,915","$2,013",32.41,0.09,32.41,2.9265%,2,52.6301%,58.8073%,4.6136%,"$78,433","$433,360",3rd Quartile
230244,GARDEN CITY HOSPITAL OSTEOPATHIC,6245 INKSTER ROAD,GARDEN CITY,MI,48135,42.33215670000001,-83.3147183,U,STH,01/01/2016,12/31/2016,982.41,141.0,51606.0,11927.0,"$157,166,263",$16023082,"$11,842,344","$54,281,814","$249,960","$159,980",1.0,1.0,50.7450%,49.2550%,0.0324%,0.0324%,"$13,177","$1,114,654","$3,046",84.59,0.23,84.59,10.1950%,2,42.0727%,56.9820%,3.8269%,"$67,308","$635,152",2nd Quartile
340015,ROWAN REGIONAL HOSPITAL,612 MOCKSVILLE AVENUE,SALISBURY,NC,28144-,35.6817482,-80.4705439,U,STH,01/01/2016,12/31/2016,873.75,169.0,61854.0,7488.0,"$193,095,631",$-612785,"$16,405,477","$55,337,031","$4,541,321","$220,996",1.0,1.0,43.1620%,56.8380%,3.3672%,3.3672%,"$25,787","$1,142,578","$3,122",44.31,0.12,44.31,-0.3173%,2,37.1539%,61.1953%,8.1269%,"$82,109","$699,204",3rd Quartile
340053,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE,CHARLOTTE,NC,28231-1726,35.2122865,-80.8247923,U,STH,01/01/2016,12/31/2016,3113.61,582.0,213012.0,22047.0,"$941,745,158",$135366858,"$49,985,144","$235,623,679","$7,780,674","$302,461",1.0,1.0,49.1592%,50.8408%,1.5915%,1.5915%,"$42,715","$1,618,119","$4,421",37.88,0.10,37.88,14.3740%,1,30.3276%,53.0666%,4.5725%,"$91,729","$858,680",1st Quartile
340085,THOMASVILLE MEDICAL CENTER,207 OLD LEXINGTON ROAD,THOMASVILLE,NC,27360,35.8803263,-80.1111708,U,STH,01/01/2016,12/31/2016,397.93,74.0,27084.0,3464.0,"$89,344,355",$7880397,"$6,698,186","$27,408,502","$1,000,730","$224,523",1.0,1.0,40.1293%,59.8707%,4.5655%,4.5655%,"$25,792","$1,207,356","$3,299",46.81,0.13,46.81,8.8203%,2,38.1744%,50.8933%,4.9319%,"$85,710","$614,464",2nd Quartile
340158,BRUNSWICK COMMUNITY HOSPITAL,240 HOSPITAL DRIVE NE,BOLIVIA,NC,28422,34.0312766,-78.2602512,U,STH,01/01/2016,12/31/2016,391.42,66.0,24156.0,4310.0,"$90,543,526",$3941610,"$5,790,186","$23,778,240","$336,376","$231,321",1.0,1.0,34.8096%,65.1904%,4.3085%,4.3085%,"$21,008","$1,371,872","$3,748",65.30,0.18,65.30,4.3533%,2,32.6566%,58.7827%,10.0405%,"$75,541","$806,423",2nd Quartile
340171,PRESBYTERIAN HOSPITAL MATTHEWS,1500 MATTHEWS TOWNSHIP PARKWAY,MATTHEWS,NC,28105,35.119741600000005,-80.71481999999997,U,STH,01/01/2016,12/31/2016,700.57,136.0,49776.0,9247.0,"$217,778,796",$63218425,"$11,456,562","$44,555,991","$1,536,205","$310,859",1.0,1.0,42.7356%,57.2644%,1.9751%,1.9751%,"$23,551","$1,601,315","$4,375",67.99,0.19,67.99,29.0287%,1,25.7199%,41.7524%,5.4334%,"$79,953","$668,588",1st Quartile
340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,35.4064495,-80.8601787,U,STH,01/01/2016,12/31/2016,500.15,118.0,43188.0,6172.0,"$181,576,363",$56869857,"$8,406,506","$34,384,933","$526,016","$363,044",1.0,1.0,37.6570%,62.3430%,1.4231%,1.4231%,"$29,419","$1,538,783","$4,204",52.31,0.14,52.31,31.3201%,1,23.5666%,40.8842%,5.4901%,"$85,557","$629,119",1st Quartile
370106,INTEGRIS SOUTHWEST MEDICAL CENTER,4401 SOUTH WESTERN,OKLAHOMA CITY,OK,73109,35.422979,-97.53081759999999,U,STH,07/01/2016,06/30/2017,905.03,195.0,71234.0,10075.0,"$215,018,432",$10579357,"$19,276,943","$64,460,632","$7,129,660","$237,582",1.0,1.0,58.4436%,41.5564%,7.8386%,7.8386%,"$21,342","$1,102,659","$3,018",51.67,0.14,51.67,4.9202%,2,38.9444%,77.7972%,6.8464%,"$92,525","$857,838",2nd Quartile
450092,FORT DUNCAN MEDICAL CENTER,3333 N. FOSTER MALDONADO BLVD,EAGLE PASS,TX,78852-,28.713229,-100.455679,R,STH,01/01/2016,12/31/2016,345.52,86.0,31476.0,4012.0,"$77,741,654",$8880064,"$4,385,992","$20,857,167","$688,106","$224,999",0.0,0.0,52.1191%,47.8809%,2.3016%,2.3016%,"$19,377","$903,973","$2,470",46.65,0.13,46.65,11.4225%,1,32.4706%,61.9969%,5.0165%,"$73,058","$560,435",1st Quartile
450709,HOUSTON METHODIST ST. JOHN HOSPITAL,18300 ST. JOHN DRIVE,NASSAU BAY,TX,77058,29.549376000000002,-95.08671240000001,U,STH,01/01/2016,12/31/2016,724.16,178.0,65148.0,5989.0,"$137,145,032",$1228638,"$14,480,646","$49,658,511","$154,870","$189,385",0.0,1.0,41.1276%,58.8724%,4.1770%,4.1770%,"$22,899","$770,478","$2,105",33.65,0.09,33.65,0.8959%,2,46.7674%,52.1127%,5.4666%,"$88,570","$401,517",3rd Quartile
190177,LAKEVIEW - NICU    TRADITIONAL (XIX),92 JUDGE TANNER BLVD,COVINGTON,LA,70433,30.410073600000004,-90.08198859999999,U,STH,01/01/2016,12/31/2016,515.87,151.0,55266.0,6368.0,"$109,177,321",$-2432420,"$7,775,133","$35,734,348","$295,645","$211,637",1.0,1.0,57.5167%,42.4833%,2.7724%,2.7724%,"$17,145","$723,029","$1,975",42.17,0.12,42.17,-2.2280%,2,39.8521%,70.7970%,3.8598%,"$84,342","$511,883",3rd Quartile
240040,RANGE REGIONAL HEALTH SERVICES,750 EAST 34TH STREET,HIBBING,MN,55746-,47.4094863,-92.9293996,U,STH,01/01/2016,12/31/2016,800.8,79.0,28914.0,2406.0,"$109,954,692",$2911855,"$13,419,182","$57,399,435","$510,068","$137,306",0.0,1.0,29.9786%,70.0214%,0.0808%,0.0808%,"$45,700","$1,391,832","$3,803",30.46,0.08,30.46,2.6482%,2,64.4071%,50.6408%,3.7244%,"$88,435","$704,834",3rd Quartile
330057,ST. PETERS HOSPITAL,315 S. MANNING BLVD.,ALBANY,NY,12208,42.65615800000001,-73.8034993,U,STH,07/01/2016,06/30/2017,3084.4,482.0,175930.0,27151.0,"$584,431,849",$48131441,"$37,327,386","$194,842,988","$14,898,364","$189,480",1.0,1.0,54.4392%,45.5608%,0.0287%,0.0287%,"$21,525","$1,212,514","$3,322",56.33,0.15,56.33,8.2356%,2,39.7258%,60.8033%,4.4636%,"$75,272","$737,249",2nd Quartile
330086,THE MOUNT VERNON HOSPITAL,12 NORTH  7TH AVENUE,MOUNT VERNON,NY,10550,40.9127102,-73.84052790000001,U,STH,01/01/2016,12/31/2016,465.1,63.0,23058.0,2904.0,"$62,331,000",$9869000,"$8,749,409","$37,717,581","$1,088,934","$134,016",1.0,1.0,72.0037%,27.9963%,4.2267%,4.2267%,"$21,464","$989,381","$2,703",46.10,0.13,46.10,15.8332%,1,74.5488%,76.6984%,1.3228%,"$99,908","$758,839",1st Quartile
330340,SOUTHAMPTON HOSPITAL,240 MEETING HOUSE LANE,SOUTHAMPTON,NY,11968,40.885444899999996,-72.3803175,U,STH,01/01/2016,12/31/2016,873.6,94.0,34404.0,4601.0,"$144,677,763",$3887696,"$21,170,734","$71,675,443","$440,667","$165,611",1.0,1.0,33.3233%,66.6767%,3.5579%,3.5579%,"$31,445","$1,539,125","$4,205",48.95,0.13,48.95,2.6871%,2,64.1745%,57.7690%,5.2125%,"$106,280","$889,137",3rd Quartile
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVE,GRINNELL,IA,50112,41.742706299999995,-92.7343079,R,STH,01/01/2016,12/31/2016,296.84,49.0,17934.0,1219.0,"$44,735,548",$-1263661,"$3,877,520","$19,596,903","$835,426","$150,706",1.0,0.0,29.3132%,70.6868%,0.5353%,0.5353%,"$36,699","$912,970","$2,494",24.88,0.07,24.88,-2.8247%,2,52.4738%,60.7417%,5.6655%,"$79,081","$554,554",3rd Quartile
330163,EASTERN NIAGARA HOSPITAL,521 EAST AVENUE,LOCKPORT,NY,14094,43.177731,-78.6715667,U,STH,01/01/2016,12/31/2016,517.9,125.0,45750.0,4084.0,"$57,108,048",$-684490,"$9,535,968","$28,385,182","$242,143","$110,268",1.0,1.0,48.4801%,51.5199%,0.1722%,0.1722%,"$13,983","$456,864","$1,248",32.67,0.09,32.67,-1.1986%,2,66.4025%,61.2347%,4.8364%,"$73,221","$279,760",3rd Quartile
360036,WOOSTER COMMUNITY HOSPITAL,A REF: 310-15H,WOOSTER,OH,44691-,40.820910999999995,-81.93140129999998,R,STH,01/01/2016,12/31/2016,717.43,104.0,37960.0,5505.0,"$126,639,652",$7614851,"$13,931,577","$47,063,208","$2,863","$176,518",1.0,0.0,37.9062%,62.0938%,0.1021%,0.1021%,"$23,004","$1,217,689","$3,336",52.93,0.15,52.93,6.0130%,2,48.1640%,56.2159%,6.4310%,"$85,018","$684,535",2nd Quartile
390062,NASON HOSPITAL,105 NASON DRIVE,ROARING SPRING,PA,16673,40.3378366,-78.3889305,U,STH,07/01/2016,06/30/2017,275.91,45.0,16425.0,1846.0,"$36,592,142",$-1934957,"$3,116,396","$16,153,230","$464,229","$132,623",0.0,1.0,30.7171%,69.2829%,0.0220%,0.0220%,"$19,822","$813,159","$2,228",41.02,0.11,41.02,-5.2879%,3,52.6606%,66.1350%,5.4137%,"$69,840","$537,783",4th Quartile
390162,EASTON HOSPITAL,250 SOUTH 21ST STREET,EASTON,PA,18042-4195,40.6869567,-75.2412321,U,STH,07/01/2016,04/30/2017,697.51,156.0,47393.0,4965.0,"$130,210,759",$5741215,"$12,813,158","$39,562,436","$2,622,605","$186,679",0.0,1.0,46.3546%,53.6454%,0.0206%,0.0206%,"$26,226","$834,684","$2,747",31.83,0.10,31.83,4.4092%,2,40.2237%,65.2115%,6.9351%,"$75,089","$544,310",2nd Quartile
10035,CULLMAN REGIONAL,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35056,34.207586600000006,-86.8748531,R,STH,07/01/2016,06/30/2017,817.09,115.0,41975.0,7807.0,"$112,844,451",$14969176,"$8,658,288","$41,036,133","$466,117","$138,105",1.0,0.0,42.8826%,57.1174%,1.2500%,1.2500%,"$14,454","$981,256","$2,688",67.89,0.19,67.89,13.2653%,1,44.0380%,56.1976%,4.6560%,"$60,819","$551,443",1st Quartile
40010,MERCY MEDICAL CENTER,S-2,ROGERS,AR,72758,36.3099923,-94.1840167,U,STH,07/01/2016,06/30/2017,1162.75,206.0,75190.0,12728.0,"$246,877,595",$48309297,"$16,316,127","$152,043,515","$3,125,145","$212,322",1.0,1.0,41.8647%,58.1353%,1.0051%,1.0051%,"$19,396","$1,198,435","$3,283",61.79,0.17,61.79,19.5681%,1,68.1956%,81.0473%,3.9268%,"$144,794","$971,300",1st Quartile
60008,SAN LUIS VALLEY REG MED CENTER,106 BLANCA AVENUE,ALAMOSA,CO,81101-,37.4724787,-105.88288600000001,R,STH,07/01/2016,06/30/2017,480.75,49.0,17885.0,1877.0,"$74,411,816",$1457150,"$4,369,659","$33,868,476","$1,030,423","$154,783",0.0,0.0,24.7466%,75.2534%,0.8665%,0.8665%,"$39,644","$1,518,608","$4,161",38.31,0.10,38.31,1.9582%,2,51.3872%,55.9077%,3.7119%,"$79,539","$849,019",3rd Quartile
60075,VALLEY VIEW HOSPITAL,1906 BLAKE,GLENWOOD SPRINGS,CO,81601-,39.5324953,-107.3215051,R,STH,01/01/2016,12/31/2016,870.29,49.0,17934.0,3325.0,"$229,774,828",$13850895,"$24,263,435","$86,968,623","$1,965,580","$264,021",0.0,0.0,33.2108%,66.7892%,0.5758%,0.5758%,"$69,105","$4,689,282","$12,812",67.86,0.19,67.86,6.0280%,2,48.4092%,57.9009%,6.8486%,"$127,810","$2,715,138",2nd Quartile
60118,ST ANTHONY SUMMIT MEDICAL CENTER,340 PEAK ONE DR,FRISCO,CO,80443,39.569524200000004,-106.07752009999999,R,STH,07/01/2016,06/30/2017,304.46,34.0,12410.0,1305.0,"$108,669,162",$27701196,"$3,128,698","$27,068,215","$326,142","$356,924",0.0,0.0,23.9675%,76.0325%,0.4879%,0.4879%,"$83,271","$3,196,152","$8,757",38.38,0.11,38.38,25.4913%,1,27.7879%,38.7594%,3.4414%,"$99,182","$1,238,810",1st Quartile
