Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,Pacesetter Group
450888,SOUTHLAKE SPECIALITY HOSPITAL,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,32.9395247,-97.1280558,U,ORD,01/01/2016,12/31/2016,151.26,16.0,5856.0,999.0,"$67,620,545",$15465041,"$2,660,884","$10,916,356","$49,469","$447,048",0.0,1.0,37.6289%,62.3711%,0.0235%,0.0235%,"$67,688","$4,226,284","$11,547",62.44,0.17,62.44,22.8703%,1,20.0786%,59.6472%,2.7081%,"$89,761","$2,520,859",1st Quartile
40074,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,72076-,34.873582,-92.124839,U,STH,07/01/2016,06/30/2017,233.82,33.0,12078.0,1294.0,"$25,310,411",$-5299439,"$2,216,765","$14,491,940",$nan,"$108,247",1.0,1.0,44.8652%,55.1348%,nan%,nan%,"$19,560","$766,982","$2,096",39.21,0.11,39.21,-20.9378%,3,66.0151%,64.8775%,2.2691%,"$71,460","$497,599",4th Quartile
50468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247-,33.8929929,-118.29500490000001,U,STH,01/01/2016,12/31/2016,541.7,103.0,37698.0,6428.0,"$129,785,828",$12711361,"$6,436,204","$44,991,316","$4,659,482","$239,590",0.0,1.0,71.2318%,28.7682%,0.6899%,0.6899%,"$20,191","$1,260,057","$3,443",62.41,0.17,62.41,9.7941%,2,39.6249%,56.1258%,2.4130%,"$94,937","$707,217",2nd Quartile
50641,EAST LOS ANGELES DOCTORS HOSPITAL,4060 EAST WHITTIER BOULEVARD,LOS ANGELES,CA,90023,34.023768200000006,-118.1841496,U,STH,01/01/2016,12/31/2016,309.06,102.0,37332.0,3269.0,"$82,240,113",$11805075,"$3,594,080","$24,312,296","$1,344,966","$266,098",0.0,1.0,78.4271%,21.5729%,0.6639%,0.6639%,"$25,158","$806,276","$2,203",32.05,0.09,32.05,14.3544%,1,33.9328%,56.5225%,2.5417%,"$90,294","$455,727",1st Quartile
113032,HEALTHSOUTH REHABILITATION HOSPITAL,2101 E. NEWNAN CROSSING BLVD,NEWNAN,GA,30265,33.3629515,-84.751726,U,RH,10/01/2015,09/30/2016,109.62,50.0,18300.0,929.0,"$16,407,740",$2844918,"$1,146,373","$7,042,035","$50,823","$149,678",1.0,1.0,100.0000%,nan%,nan%,nan%,"$17,662","$328,155",$897,18.58,0.05,18.58,17.3389%,1,49.9058%,40.0009%,8.3478%,"$74,698","$131,265",1st Quartile
251327,HARDY WILSON MEMORIAL HOSPITAL,MAGNOLIA STREET,HAZLEHURST,MS,39083,31.8705517,-90.41522420000001,U,CAH,01/01/2016,12/31/2016,128.99,25.0,9150.0,580.0,"$18,161,370",$257081,$nan,$nan,$nan,"$140,797",1.0,1.0,27.9518%,72.0482%,1.0982%,1.0982%,"$31,313","$726,455","$1,985",23.20,0.06,23.20,1.4155%,2,nan%,42.8472%,0.7867%,$nan,"$311,266",3rd Quartile
260227,BLACK RIVER MEDICAL CENTER,217 PHYSICIANS PARK DRIVE,POPLAR BLUFF,MO,63901,36.7877026,-90.4260966,R,STH,01/01/2016,12/31/2016,105.59,7.0,2562.0,417.0,"$22,337,862",$436731,"$735,500","$5,446,634",$nan,"$211,553",1.0,0.0,7.5341%,92.4659%,nan%,nan%,"$53,568","$3,191,123","$8,719",59.57,0.16,59.57,1.9551%,2,27.6756%,55.5683%,14.6087%,"$58,548","$1,773,254",3rd Quartile
390163,ARMSTRONG COUNTY MEMORIAL,ONE NOLTE DRIVE,KITTANNING,PA,16201,40.80857879999999,-79.5614577,U,STH,07/01/2016,06/30/2017,762.53,133.0,48545.0,4767.0,"$94,753,011",$4703327,"$13,763,823","$44,243,450","$442,060","$124,261",0.0,1.0,29.3680%,70.6320%,nan%,nan%,"$19,877","$712,429","$1,952",35.84,0.10,35.84,4.9638%,2,61.2195%,73.9432%,4.1593%,"$76,072","$526,793",2nd Quartile
450891,PRESBYTERIAN PLANO CENTER DIAG SRVCS,6020 W PARKER RD,PLANO,TX,75093-,33.0439926,-96.8319176,U,ORD,01/01/2016,12/31/2016,164.71,18.0,6588.0,631.0,"$83,339,044",$30507167,"$3,016,178","$12,514,090","$80,466","$505,974",0.0,1.0,23.9264%,76.0736%,nan%,nan%,"$132,075","$4,629,947","$12,650",35.06,0.10,35.06,36.6061%,1,18.6350%,47.3927%,2.5300%,"$94,289","$2,194,257",1st Quartile
670087,SCOTT & WHITE CEDAR PARK,900 E WHITESTONE BLVD,CEDAR PARK,TX,78613,30.52337,-97.81971740000002,U,STH,01/01/2016,12/31/2016,28.47,8.0,2928.0,18.0,"$5,220,331",$8874,"$325,497","$1,892,242","$5,175","$183,363",0.0,1.0,1.1421%,98.8579%,0.1098%,0.1098%,"$290,018","$652,541","$1,783",2.25,0.01,2.25,0.1700%,2,42.4827%,65.5110%,5.7015%,"$77,897","$427,486",3rd Quartile
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH 3RD STREET,GADSDEN,AL,35901,34.004403,-86.003626,U,STH,01/01/2016,12/31/2016,621.91,256.0,93440.0,7308.0,"$67,763,077",$-26333678,"$7,479,298","$30,101,527","$558,026","$108,960",1.0,1.0,55.6347%,44.3653%,nan%,nan%,"$9,272","$264,700",$725,28.55,0.08,28.55,-38.8614%,3,55.4591%,99.3354%,7.1432%,"$60,428","$262,940",4th Quartile
50537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95617-,38.5620188,-121.7713549,U,STH,01/01/2016,12/31/2016,346.93,48.0,17568.0,3640.0,"$130,317,025",$28364973,"$12,100,493","$38,639,595","$2,121,242","$375,629",0.0,1.0,41.6490%,58.3510%,0.3460%,0.3460%,"$35,801","$2,714,938","$7,418",75.83,0.21,75.83,21.7661%,1,38.9359%,49.3900%,2.8273%,"$146,255","$1,340,909",1st Quartile
190026,RAPIDES REGIONAL MEDICAL CENTER,211 FOURTH STREET,ALEXANDRIA,LA,71301-,31.3151413,-92.4500652,U,STH,01/01/2016,12/31/2016,1381.78,357.0,130662.0,16025.0,"$235,135,034",$3335447,"$19,837,556","$80,879,906","$4,055,590","$170,168",1.0,1.0,64.0400%,35.9600%,4.7801%,4.7801%,"$14,673","$658,642","$1,800",44.89,0.12,44.89,1.4185%,2,42.8339%,65.6612%,3.8112%,"$72,890","$432,472",3rd Quartile
241354,TRI COUNTY HOSPITAL,415 JEFFERSON STREET NORTH,WADENA,MN,56482,46.4452526,-95.1340253,R,CAH,01/01/2016,12/31/2016,296.43,25.0,9150.0,741.0,"$47,517,025",$1025121,$nan,$nan,$nan,"$160,298",0.0,0.0,16.5261%,83.4739%,0.3311%,0.3311%,"$64,126","$1,900,681","$5,193",29.64,0.08,29.64,2.1574%,2,nan%,75.7433%,5.7204%,$nan,"$1,439,639",3rd Quartile
450058,BAPTIST HEALTH SYSTEM,111 DALLAS STREET,SAN ANTONIO,TX,78205,29.4337636,-98.4927788,U,STH,07/01/2016,06/30/2017,4928.6,1402.0,511730.0,62590.0,"$1,036,596,801",$87973813,"$62,446,223","$325,169,285","$3,391,212","$210,323",0.0,1.0,59.6142%,40.3858%,6.6829%,6.6829%,"$16,562","$739,370","$2,026",44.64,0.12,44.64,8.4868%,2,37.3931%,62.7573%,4.6441%,"$78,646","$464,008",2nd Quartile
511315,POTOMAC VALLEY HOSPITAL,PIN OAK LANE,KEYSER,WV,26726,39.40974420000001,-79.0040003,R,CAH,01/01/2016,12/31/2016,187.91,25.0,9150.0,549.0,"$21,397,577",$-28922,$nan,$nan,$nan,"$113,871",1.0,0.0,17.0375%,82.9625%,0.0277%,0.0277%,"$38,976","$855,903","$2,339",21.96,0.06,21.96,-0.1352%,2,nan%,60.5905%,4.4989%,$nan,"$518,596",3rd Quartile
261321,HEDRICK MEDICAL CENTER,2799 N. WASHINGTON ST.,CHILLICOTHE,MO,64601,39.8170056,-93.55110479999999,R,CAH,01/01/2016,12/31/2016,239.45,25.0,9150.0,983.0,"$47,626,590",$5869053,$nan,$nan,$nan,"$198,900",1.0,0.0,21.8241%,78.1759%,0.8109%,0.8109%,"$48,450","$1,905,064","$5,205",39.32,0.11,39.32,12.3231%,1,nan%,56.1125%,2.1048%,$nan,"$1,068,979",1st Quartile
280111,COLUMBUS COMMUNITY HOSPITAL,4600 38TH STREET,COLUMBUS  NEBRASKA,NE,68602-,41.453291,-97.38372559999999,R,STH,05/01/2016,04/30/2017,477.38,47.0,17155.0,1932.0,"$87,026,247",$14244655,"$7,421,909","$35,734,361","$316,780","$182,300",1.0,0.0,27.9744%,72.0256%,0.3220%,0.3220%,"$45,045","$1,851,622","$5,073",41.11,0.11,41.11,16.3682%,1,49.5899%,46.4438%,5.7179%,"$90,402","$859,963",1st Quartile
310086,KENNEDY UNIVERSITY HOSPITAL,500 MARLBORO AVENUE,CHERRY HILL,NJ,08034,39.9265217,-75.01757740000002,U,STH,01/01/2016,12/31/2016,2928.58,526.0,192516.0,28310.0,"$542,544,990",$39353398,"$50,591,309","$214,841,326",$nan,"$185,259",1.0,1.0,71.1551%,28.8449%,0.9808%,0.9808%,"$19,164","$1,031,454","$2,818",53.82,0.15,53.82,7.2535%,2,48.9236%,54.6596%,4.6443%,"$90,635","$563,788",2nd Quartile
450037,GOOD SHEPHERD MEDICAL CENTER,700 EAST MARSHALL AVE,LONGVIEW,TX,75601,32.5008276,-94.7304434,U,STH,10/01/2015,09/30/2016,1442.03,330.0,114148.0,13183.0,"$246,673,786",$-17037330,"$20,184,274","$87,648,114","$2,544,954","$171,060",0.0,1.0,52.9448%,47.0552%,5.2888%,5.2888%,"$18,712","$747,496","$2,161",39.95,0.12,39.95,-6.9068%,3,43.7146%,77.1917%,4.2171%,"$74,778","$577,005",4th Quartile
180069,TUG VALLEY ARH,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,37.676902899999995,-82.2966832,R,STH,07/01/2016,06/30/2017,283.33,88.0,32120.0,2402.0,"$37,681,818",$3044288,"$5,444,915","$16,412,771",$nan,"$132,996",1.0,0.0,31.7457%,68.2543%,1.5825%,1.5825%,"$15,688","$428,202","$1,173",27.30,0.07,27.30,8.0789%,2,58.0059%,69.1342%,2.4186%,"$77,146","$296,034",2nd Quartile
241361,MAYO CLINIC HEALTH SYS - NEW PRAGUE,301 SECOND STREET,NEW PRAGUE,MN,56071-1799,44.546252,-93.5744543,U,CAH,01/01/2016,12/31/2016,205.52,20.0,7320.0,780.0,"$41,820,737",$-1345456,$nan,$nan,$nan,"$203,487",0.0,1.0,18.5897%,81.4103%,0.1195%,0.1195%,"$53,616","$2,091,037","$5,713",39.00,0.11,39.00,-3.2172%,3,nan%,42.0686%,3.2483%,$nan,"$879,670",4th Quartile
251325,COVINGTON COUNTY HOSPITAL,803 GERALD MCRANEY DRIVE,COLLINS,MS,39428,31.63793729999999,-89.5547948,R,CAH,10/01/2015,09/30/2016,137.72,25.0,9150.0,263.0,"$23,019,182",$933210,$nan,$nan,$nan,"$167,145",1.0,0.0,37.0773%,62.9227%,0.1791%,0.1791%,"$87,525","$920,767","$2,516",10.52,0.03,10.52,4.0541%,2,nan%,61.7020%,2.8368%,$nan,"$568,132",2nd Quartile
260195,CITIZENS MEMORIAL HOSPITAL DISTRICT,1500 NORTH OAKLAND,BOLIVAR,MO,65613,37.6265369,-93.4200441,R,STH,06/01/2016,05/31/2017,828.21,52.0,18980.0,3062.0,"$137,249,949",$8421681,"$7,423,609","$67,655,358","$1,140,170","$165,719",1.0,0.0,21.8501%,78.1499%,0.1503%,0.1503%,"$44,824","$2,639,422","$7,231",58.88,0.16,58.88,6.1360%,2,54.7024%,59.9182%,3.4395%,"$90,652","$1,581,494",2nd Quartile
360032,JOINT TOWNSHIP DISTRICT MEMORIAL HOS,200 SAINT CLAIR ST,ST. MARYS,OH,45885-2400,40.544606200000004,-84.37114100000002,R,STH,01/01/2016,12/31/2016,327.93,40.0,14640.0,1438.0,"$71,686,931",$6168836,"$8,893,644","$19,859,764","$3,141,552","$218,604",1.0,0.0,21.3385%,78.6615%,0.2414%,0.2414%,"$49,852","$1,792,173","$4,897",35.95,0.10,35.95,8.6052%,2,40.1097%,64.9019%,5.2741%,"$87,682","$1,163,154",2nd Quartile
213028,HEALTHSOUTH CHESAPEAKE REHABILITATIO,220 TILGHMAN ROAD,SALISBURY,MD,21804,38.3689132,-75.5490543,U,RH,01/01/2016,12/31/2016,176.32,59.0,21069.0,1467.0,"$26,693,053",$4796181,"$2,104,065","$10,147,713","$100,145","$151,390",1.0,1.0,94.0314%,5.9686%,nan%,nan%,"$18,196","$452,425","$1,267",24.86,0.07,24.86,17.9679%,1,45.8988%,44.3635%,1.7039%,"$69,486","$200,711",1st Quartile
360044,WAYNE HOSPITAL COMPANY,835 SWEITZER STREET,GREENVILLE,OH,45331-,40.0892163,-84.6343415,R,STH,01/01/2016,12/31/2016,378.71,63.0,23058.0,1912.0,"$55,465,676",$8286598,"$6,192,998","$20,534,114","$716,902","$146,459",1.0,0.0,20.3203%,79.6797%,1.2740%,1.2740%,"$29,009","$880,408","$2,405",30.35,0.08,30.35,14.9400%,1,48.1868%,63.2502%,11.1442%,"$70,574","$556,860",1st Quartile
430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST,SIOUX FALLS,SD,57117-5039,43.5355194,-96.7432104,U,STH,07/01/2016,06/30/2017,4724.04,452.0,164980.0,24085.0,"$924,536,694",$149225147,"$54,609,017","$368,301,215","$1,634,068","$195,709",0.0,1.0,46.1215%,53.8785%,1.1155%,1.1155%,"$38,386","$2,045,435","$5,604",53.29,0.15,53.29,16.1405%,1,45.7429%,49.9848%,2.0972%,"$89,523","$1,022,407",1st Quartile
450379,DALLS MEDICAL CENTER,17 MEDICAL PARKWAY,DALLAS,TX,75234,32.914344199999995,-96.87269640000001,U,STH,01/01/2016,12/31/2016,433.62,119.0,43554.0,3892.0,"$83,440,412",$-6046761,"$5,865,467","$26,976,714","$1,581,184","$192,427",0.0,1.0,56.5773%,43.4227%,nan%,nan%,"$21,439","$701,180","$1,916",32.71,0.09,32.71,-7.2468%,3,39.3600%,95.3649%,8.6238%,"$75,740","$668,680",4th Quartile
450845,EL PASO SPECIALTY HOSPITAL,1755 CURIE  SUITE A,EL PASO,TX,79902,31.7804314,-106.47749089999999,U,STH,01/01/2016,12/31/2016,151.45,31.0,11346.0,623.0,"$30,804,480",$-1324372,"$1,607,320","$8,268,006","$99,761","$203,397",0.0,1.0,35.9797%,64.0203%,0.0283%,0.0283%,"$49,445","$993,693","$2,715",20.10,0.05,20.10,-4.2993%,3,32.0581%,77.7140%,6.4914%,"$65,205","$772,239",4th Quartile
150017,LUTHERAN HOSPITAL OF INDIANA,7950 WEST JEFFERSON BLVD,FT WAYNE,IN,46804,41.03855220000001,-85.2443947,U,STH,07/01/2016,06/30/2017,2071.79,387.0,136597.0,20007.0,"$568,377,042",$177469235,"$27,674,375","$115,304,841","$6,056,234","$274,341",1.0,1.0,59.6754%,40.3246%,0.3743%,0.3743%,"$28,409","$1,468,675","$4,161",51.70,0.15,51.70,31.2239%,1,25.1557%,47.9834%,3.2235%,"$69,012","$704,719",1st Quartile
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL ST,DEL RIO,TX,78840-,29.375018199999996,-100.89260390000001,R,STH,07/01/2016,06/30/2017,441.47,47.0,17155.0,2542.0,"$65,870,780",$1906558,"$4,848,155","$23,913,804","$3,131,063","$149,208",0.0,0.0,18.5809%,81.4191%,1.7052%,1.7052%,"$25,913","$1,401,506","$3,840",54.09,0.15,54.09,2.8944%,2,43.6642%,62.4525%,5.8867%,"$65,150","$875,275",3rd Quartile
670006,THE HOSPITAL AT WESTLAKE MEDICAL CTR,5656 BEE CAVES RD.  STE M302,AUSTIN,TX,78746-,30.2956468,-97.82525550000001,U,STH,01/01/2016,12/31/2016,205.63,23.0,8418.0,945.0,"$35,269,300",$-4202203,"$1,930,430","$8,982,672","$1,031,529","$171,518",0.0,1.0,41.7556%,58.2444%,nan%,nan%,"$37,322","$1,533,448","$4,190",41.09,0.11,41.09,-11.9146%,3,30.9422%,87.2182%,9.2077%,"$53,072","$1,337,445",4th Quartile
100002,BETHESDA HOSPITAL  INC,2815 SOUTH SEACREST BLVD,BOYNTON BEACH,FL,33435,26.5042025,-80.0702956,U,STH,10/01/2015,09/30/2016,2051.0,395.0,144175.0,22225.0,"$297,978,555",$-10312752,"$30,917,539","$113,779,718","$2,018,188","$145,285",1.0,1.0,60.9037%,39.0963%,nan%,nan%,"$13,407","$754,376","$2,067",56.27,0.15,56.27,-3.4609%,3,48.5596%,68.5353%,8.9594%,"$70,550","$517,014",4th Quartile
421304,EDGEFIELD COUNTY HOSPITAL,300 RIDGE MEDICAL PLAZA,EDGEFIELD,SC,29824-,33.7782495,-81.92940390000003,R,CAH,10/01/2015,09/30/2016,117.61,25.0,9150.0,154.0,"$12,343,984",$-423184,$nan,$nan,$nan,"$104,957",1.0,0.0,16.8514%,83.1486%,0.1424%,0.1424%,"$80,156","$493,759","$1,349",6.16,0.02,6.16,-3.4283%,3,nan%,56.0639%,1.4827%,$nan,"$276,821",4th Quartile
50067,OAK VALLEY DISTRICT HOSPITAL,350 SOUTH OAK STREET,OAKDALE,CA,95361-,37.757078,-120.86108999999999,U,STH,07/01/2016,06/30/2017,245.38,35.0,12775.0,826.0,"$70,097,139",$2593758,"$5,026,059","$24,272,702","$2,427,781","$285,668",0.0,1.0,27.7038%,72.2962%,0.5954%,0.5954%,"$84,863","$2,002,775","$5,487",23.60,0.06,23.60,3.7002%,2,41.7974%,59.5588%,7.4661%,"$119,402","$1,192,829",3rd Quartile
50090,SONOMA VALLEY HEALTH CARE DISTRICT,347 ANDRIEUX STREET,SONOMA,CA,94576,38.288109999999996,-122.46533000000001,U,STH,07/01/2016,06/30/2017,259.99,48.0,17520.0,1206.0,"$53,977,779",$462363,"$5,770,060","$29,890,809","$828,995","$207,615",0.0,1.0,37.5718%,62.4282%,0.0246%,0.0246%,"$44,758","$1,124,537","$3,081",25.12,0.07,25.12,0.8566%,2,66.0658%,62.4690%,6.2048%,"$137,162","$702,487",3rd Quartile
230216,MCLAREN PORT HURON,1221 PINE GROVE AVENUE,PORT HURON,MI,48060-,42.9869446,-82.4297392,U,STH,10/01/2015,09/30/2016,1022.05,163.0,59658.0,10816.0,"$177,049,096",$16265830,"$22,248,649","$69,197,955","$1,470,966","$173,229",1.0,1.0,45.3327%,54.6673%,0.0112%,0.0112%,"$16,369","$1,086,191","$2,968",66.36,0.18,66.36,9.1872%,2,51.6504%,58.1106%,4.6527%,"$89,474","$631,192",2nd Quartile
300023,EXETER HOSPITAL  INC.,5 ALUMNI DRIVE,EXETER,NH,03833,42.98339650000001,-70.9352553,R,STH,10/01/2015,09/30/2016,1070.73,97.0,35502.0,5208.0,"$213,943,091",$31605897,"$21,663,365","$71,365,907","$1,669,053","$199,810",0.0,0.0,29.5880%,70.4120%,0.0821%,0.0821%,"$41,080","$2,205,599","$6,026",53.69,0.15,53.69,14.7730%,1,43.4832%,57.9233%,5.7604%,"$86,884","$1,277,556",1st Quartile
390211,SHARON REGIONAL HEALTH SYSTEM,740 EAST STATE STREET,SHARON,PA,16146-2096,41.2324604,-80.4957376,U,STH,07/01/2016,04/30/2017,854.65,189.0,57456.0,6072.0,"$104,551,049",$-10426423,"$10,072,793","$38,413,355","$628,753","$122,332",0.0,1.0,43.0016%,56.9984%,0.0003%,0.0003%,"$17,219","$553,180","$1,820",32.13,0.11,32.13,-9.9726%,3,46.3756%,73.7256%,7.1830%,"$56,732","$407,835",4th Quartile
50350,BEVERLY COMMUNITY HOSPITAL,309 WEST BEVERLY BLVD,MONTEBELLO,CA,90640,34.0150831,-118.10016499999999,U,STH,01/01/2016,12/31/2016,683.68,224.0,80934.0,8928.0,"$188,374,365",$9487005,"$9,671,426","$54,089,706","$1,151,502","$275,530",0.0,1.0,61.7316%,38.2684%,0.5007%,0.5007%,"$21,099","$840,957","$2,328",39.86,0.11,39.86,5.0363%,2,33.8481%,66.8089%,2.7512%,"$93,262","$561,834",2nd Quartile
50359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY STREET,TULARE,CA,93274,36.2211168,-119.33853329999998,U,STH,07/01/2016,06/30/2017,392.8,108.0,39420.0,2942.0,"$40,416,641",$-13420696,"$4,810,045","$34,596,934","$5,644,518","$102,894",0.0,1.0,67.8073%,32.1927%,2.4871%,2.4871%,"$13,738","$374,228","$1,025",27.24,0.07,27.24,-33.2059%,3,97.5019%,121.9195%,8.3511%,"$100,323","$456,257",4th Quartile
531310,POWELL VALLEY HEALTH CARE,777 AVENUE H,POWELL,WY,82435-,44.7569964,-108.7714524,R,CAH,07/01/2016,06/30/2017,256.47,25.0,9125.0,469.0,"$42,797,422",$-603040,$nan,$nan,$nan,"$166,871",0.0,0.0,31.1746%,68.8254%,0.6421%,0.6421%,"$91,252","$1,711,897","$4,690",18.76,0.05,18.76,-1.4091%,2,nan%,48.9608%,2.6933%,$nan,"$838,159",3rd Quartile
50778,LOMA LINDA UNIVERSITY CHILDRENS HOSP,11234 ANDERSON STREET  STE 1836,LOMA LINDA,CA,92354,34.049451899999994,-117.2641774,U,STH,01/01/2016,12/31/2016,1269.0,343.0,125538.0,13398.0,"$326,604,196",$22014460,"$36,939,423","$114,784,268","$2,637,731","$257,371",0.0,1.0,88.7781%,11.2219%,0.1466%,0.1466%,"$24,377","$952,199","$2,602",39.06,0.11,39.06,6.7404%,2,46.4549%,99.5183%,3.4853%,"$119,562","$947,613",2nd Quartile
390185,LEHIGH VALLEY HOSPITAL-HAZLETON,700 EAST BROAD STREET,HAZLETON,PA,18201,40.949312,-75.9641041,U,STH,07/01/2016,06/30/2017,732.68,134.0,48910.0,6119.0,"$117,421,042",$14331202,"$16,580,528","$45,277,446","$40,967","$160,262",0.0,1.0,36.4047%,63.5953%,0.6423%,0.6423%,"$19,190","$876,276","$2,401",45.66,0.13,45.66,12.2050%,1,52.6805%,60.4677%,4.0324%,"$84,427","$529,864",1st Quartile
490120,CHESAPEAKE GENERAL HOSPITAL,736 BATTLEFIELD BLVD. NORTH,CHESAPEAKE,VA,23320-,36.7462185,-76.2461297,U,STH,07/01/2016,06/30/2017,1614.94,310.0,113150.0,15815.0,"$285,237,431",$-72231,"$26,724,849","$104,159,121","$3,121,623","$176,624",1.0,1.0,41.6856%,58.3144%,1.2035%,1.2035%,"$18,036","$920,121","$2,521",51.02,0.14,51.02,-0.0253%,2,45.8860%,66.8763%,8.1169%,"$81,046","$615,343",3rd Quartile
140155,PRESENCE ST. MARYS HOSPITAL,500 WEST COURT STREET,KANKAKEE,IL,60901,41.120394399999995,-87.8720068,U,STH,01/01/2016,12/31/2016,568.81,182.0,66612.0,5854.0,"$120,646,101",$7205502,"$8,395,999","$34,539,401","$3,340,462","$212,103",1.0,1.0,42.3690%,57.6310%,1.2600%,1.2600%,"$20,609","$662,891","$1,811",32.16,0.09,32.16,5.9724%,2,35.5879%,69.4400%,5.4346%,"$75,483","$460,311",2nd Quartile
153025,HEALTHSOUTH DEACONESS REHABILITATION,4100 COVERT AVENUE,EVANSVILLE,IN,47714,37.956144,-87.5004722,U,RH,01/01/2016,12/31/2016,246.11,103.0,37698.0,2203.0,"$38,767,821",$12682840,"$3,305,657","$13,032,450",$nan,"$157,522",1.0,1.0,94.5364%,5.4636%,nan%,nan%,"$17,598","$376,387","$1,028",21.39,0.06,21.39,32.7149%,1,42.1435%,33.9581%,2.5356%,"$66,385","$127,814",1st Quartile
183027,HEALTHSOUTH NORTHERN KENTUCKY REHABI,201 MEDICAL VILLAGE DRIVE,EDGEWOOD,KY,41017,39.0123384,-84.5666028,U,RH,01/01/2016,12/31/2016,129.89,40.0,14640.0,1308.0,"$20,382,721",$2889274,"$2,126,747","$8,190,377","$190,539","$156,923",1.0,1.0,95.4058%,4.5942%,nan%,nan%,"$15,583","$509,568","$1,392",32.70,0.09,32.70,14.1751%,1,50.6170%,45.6752%,2.5919%,"$79,430","$232,746",1st Quartile
443028,VANDERBILT STALLWORTH REHABILITATION,2201 CHILDRENS WAY,NASHVILLE,TN,37212,36.138306299999996,-86.8024975,U,RH,06/01/2016,05/31/2017,182.09,80.0,29200.0,1366.0,"$21,791,506",$243798,"$4,036,377","$10,431,390","$963,442","$119,674",1.0,1.0,100.0000%,nan%,nan%,nan%,"$15,953","$272,394",$746,17.07,0.05,17.07,1.1188%,2,66.3918%,52.8287%,4.6581%,"$79,454","$143,902",3rd Quartile
450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78041,27.5325136,-99.4779827,U,STH,10/01/2015,09/30/2016,1098.46,242.0,87748.0,13453.0,"$238,020,911",$46286242,"$13,468,914","$61,271,361","$10,388,497","$216,686",0.0,1.0,57.4916%,42.5084%,2.0597%,2.0597%,"$17,693","$983,557","$2,713",55.59,0.15,55.59,19.4463%,1,31.4007%,55.2228%,6.2972%,"$68,041","$543,148",1st Quartile
290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,36.1951782,-115.1228081,U,STH,01/01/2016,12/31/2016,533.4,127.0,46482.0,7816.0,"$84,039,951",$-12982327,"$8,132,885","$41,506,438","$3,773,856","$157,555",1.0,1.0,58.3101%,41.6899%,1.3906%,1.3906%,"$10,752","$661,732","$1,808",61.54,0.17,61.54,-15.4478%,3,59.0663%,62.7161%,2.1686%,"$93,062","$415,013",4th Quartile
493029,UVA-HEALTHSOUTH REHABILITATION HOSPI,515 RAY C HUNT DRIVE,CHARLOTTESVILLE,VA,22903-2981,38.0243014,-78.5255843,U,RH,01/01/2016,12/31/2016,208.27,50.0,18300.0,1197.0,"$21,723,893",$2308967,"$2,119,733","$13,426,152","$156,000","$104,306",1.0,1.0,82.7327%,17.2673%,nan%,nan%,"$18,149","$434,478","$1,187",23.94,0.07,23.94,10.6287%,2,71.5612%,44.8687%,2.7184%,"$74,643","$194,944",2nd Quartile
331312,DELAWARE VALLEY HOSPITAL,1 TITUS PLACE,WALTON,NY,13856,42.1644594,-75.12858979999999,R,CAH,01/01/2016,12/31/2016,189.4,25.0,9150.0,375.0,"$21,356,902",$1782419,$nan,$nan,$nan,"$112,761",1.0,0.0,19.9240%,80.0760%,1.1340%,1.1340%,"$56,952","$854,276","$2,334",15.00,0.04,15.00,8.3459%,2,nan%,65.1812%,3.3727%,$nan,"$556,827",2nd Quartile
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CE,301 MEMORIAL MEDICAL PARKWAY,DAYTONA,FL,32117-,29.2436358,-81.108182,U,STH,01/01/2016,12/31/2016,1769.23,310.0,110148.0,14499.0,"$315,353,671",$22092619,"$19,510,153","$105,978,087","$3,982,404","$178,243",1.0,1.0,52.1463%,47.8537%,2.3766%,2.3766%,"$21,750","$1,017,270","$2,863",46.77,0.13,46.77,7.0057%,2,39.7929%,53.0077%,5.6242%,"$70,928","$539,231",2nd Quartile
