Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Total Days Title V + Total for all Subproviders,Total Days Title XVIII + Total for all Subproviders,Total Days Title XIX + Total for all Subproviders,Total Days (V + XVIII + XIX + Unknown) + Total for all Subproviders,Number of Beds + Total for all Subproviders,Total Bed Days Available + Total for all Subproviders,Total Discharges Title V + Total for all Subproviders,Total Discharges Title XVIII + Total for all Subproviders,Total Discharges Title XIX + Total for all Subproviders,Total Discharges (V + XVIII + XIX + Unknown) + Total for all Subproviders,Hospital Total Days Title V For  Adults & Peds,Hospital Total Days Title XVIII For  Adults & Peds,Hospital Total Days Title XIX For  Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For  Adults & Peds,Hospital Number of Beds For  Adults & Peds,Hospital Total Bed Days Available For  Adults & Peds,Hospital Total Discharges Title V For  Adults & Peds,Hospital Total Discharges Title XVIII For  Adults & Peds,Hospital Total Discharges Title XIX For  Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For  Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG amounts before October 1,DRG amounts after October 1,DRG Amounts for Model 4 BPCI before October 1,DRG Amounts for Model 4 BPCI after October 1,Outlier payments for discharges,Disproporationate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Less Contractual Allowance and discounts on patients' accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone SCHIP,Stand-Alone SCHIP Charges,rpt_rec_num,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,Rev Per Bed Days,Rev Per FTE,Discharges Per Bed,Discharges Per Bed Days,Discharges Per FTE,Net Income %,Net Income Score
50770,LLUMC MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,40140.0,U,STH,1,1,01/01/2017 12:00:00 AM,06/30/2017 12:00:00 AM,762.0,,,4597.0,650.0,14169.0,106.0,19186.0,,972.0,67.0,3290.0,,4597.0,650.0,14169.0,106.0,19186.0,,972.0,67.0,3290.0,,4171.0,482.0,11734.0,94.0,17014.0,,972.0,67.0,3290.0,,119566.0,35268.0,35268.0,30577503.0,65116537.0,526415.0,86630819.0,312673882.0,184159596.0,496833478.0,6976981.0,,30577503.0,1958872.0,,,6827203.0,1046000.0,,177707469.0,-147843459.0,4357671.0,1460971.0,,50177813.0,12347747.0,,,3124898.0,14172313.0,54648804.0,,,26011918.0,588552.0,15749061.0,16337613.0,92527344.0,5369558.0,4126330.0,209146.0,10349482.0,,23831143.0,93057210.0,,147036514.0,,,147036514.0,240093724.0,-147566380.0,-147566380.0,92527344.0,,11019105.0,,,,354037.0,362804.0,0.1317,14371566.0,,115693151.0,380140327.0,495833478.0,415987434.0,79846044.0,95694040.0,-15847996.0,1715892.0,-14132104.0,,-14132104.0,0.17436600000000002,,,,,611036,0.0,1.0,0.23333065662823194,0.7666693433717681,,,24269.314285714285,753264.5660377359,4161.682685291358,104784.8346456693,31.037735849056602,0.1714792035859481,31.037735849056602,-0.1769919120852124,3
50778,LOMA LINDA UNIVERSITY CHILDRENS HOSP,11234 ANDERSON STREET  STE 1836,LOMA LINDA,CA,92354,SAN BERNARDINO,40140.0,U,STH,1,1,01/01/2017 12:00:00 AM,06/30/2017 12:00:00 AM,1442.57,50.5,,39.0,22955.0,41028.0,343.0,62083.0,,12.0,3337.0,6990.0,,39.0,22955.0,41028.0,343.0,62083.0,,12.0,3337.0,6990.0,,35.0,6111.0,15144.0,160.0,28960.0,,12.0,3337.0,6990.0,252776.0,662713.0,389181.0,2154437.0,59754784.0,137442410.0,,178962008.0,906856203.0,154769899.0,1061626102.0,19214357.0,,59754784.0,,,,41816206.0,8115225.0,,339897108.0,-269243317.0,2750256.0,441458.0,22007235.0,197622127.0,,,,21350997.0,10292764.0,,,,24313351.0,236065656.0,46671482.0,282737138.0,504672616.0,1978392.0,6446895.0,4256886.0,282703.0,,258173789.0,456865015.0,,,,1909038.0,1909038.0,458774053.0,45898563.0,45898563.0,504672616.0,,,124394.0,,,5498.0,21679.0,0.6971,,,853148312.0,99485661.0,952633973.0,748403466.0,204230507.0,197197194.0,7033313.0,20883732.0,27917045.0,,27917045.0,0.168573,81606723.0,597284846.0,23546696.0,150153850.0,611038,0.0,1.0,0.8955678006247212,0.10443219937527884,0.0012376995176337686,0.0012376995176337686,29217.526037195996,595424.2186588921,3289.6365671761996,141574.07058236343,20.379008746355684,0.11259120854340157,20.379008746355684,0.13669380451569854,1
110074,PIEDMONT ATHENS REGIONAL MEDICAL CE,1199 PRINCE AVENUE,ATHENS,GA,30306-,CLARKE,12020.0,U,STH,1,8,10/01/2016 12:00:00 AM,06/30/2017 12:00:00 AM,2550.71,11.75,,23754.0,6547.0,69361.0,351.0,95823.0,,5285.0,1347.0,14593.0,,30814.0,6547.0,85580.0,351.0,95823.0,,5285.0,1347.0,14593.0,,20806.0,4974.0,54059.0,298.0,81354.0,,5285.0,1347.0,14593.0,4276479.0,15700931.0,20276038.0,20279358.0,125465451.0,174884477.0,18593126.0,254290694.0,676344516.0,539134940.0,1215479456.0,25658042.0,,125465451.0,,,142957.0,78022011.0,,,51991028.0,,9146818.0,,9477229.0,176589077.0,30368855.0,2595555.0,157464711.0,54842134.0,370659.0,63052654.0,,,302077403.0,8756026.0,,8756026.0,487422506.0,26483366.0,16316210.0,,5275000.0,,845814.0,49101264.0,,,,202975044.0,202975044.0,252076308.0,235346198.0,235346198.0,487422506.0,,,48232405.0,,,2374385.0,1598904.0,0.1326,22965721.0,950082.0,682840329.0,569929961.0,1252770290.0,913092813.0,339677477.0,316079112.0,23598365.0,169544690.0,193143055.0,,193143055.0,0.20920999999999998,27515815.0,136683091.0,7197.0,50268.0,611095,1.0,1.0,0.5450642743132103,0.4549357256867897,0.012589822079960868,0.012589822079960868,23276.740697594738,967742.0997150997,3544.8428560992666,133169.775082232,41.57549857549858,0.15229120357325485,41.57549857549858,0.5686071879296254,1
340017,MARGARET R. PARDEE MEMORIAL HOSPITAL,800 NORTH JUSTICE STREET,HENDERSONVILLE,NC,28791-,HENDERSON,11700.0,U,STH,1,9,10/01/2016 12:00:00 AM,06/30/2017 12:00:00 AM,1201.79,7.43,,10329.0,3157.0,23480.0,160.0,43680.0,,2532.0,731.0,6344.0,,22028.0,3157.0,40333.0,160.0,43680.0,,2532.0,731.0,6344.0,,9556.0,2662.0,21460.0,147.0,40131.0,,2532.0,731.0,6344.0,872525.0,29108388.0,9521704.0,9521704.0,58940407.0,105668133.0,11484366.0,131898396.0,156201053.0,290879418.0,447080471.0,13933787.0,,58456313.0,2296968.0,18007.0,,9563813.0,,,70087724.0,-47575804.0,4647530.0,3855613.0,2244988.0,42823864.0,8588823.0,2782620.0,98359546.0,13603349.0,18709198.0,118475951.0,,,79078414.0,23431928.0,10286278.0,33718206.0,155620484.0,6787735.0,6208891.0,,2438900.0,432476.0,3627086.0,19495088.0,23120076.0,,,2118901.0,25238977.0,44734065.0,110886419.0,110886419.0,155620484.0,,,20724759.0,,,246698.0,348176.0,0.0672,7443664.0,413873.0,157643954.0,328513889.0,486157843.0,322520741.0,163637102.0,164608540.0,-971438.0,4995907.0,4024469.0,,4024469.0,0.295022,,,,,611987,1.0,1.0,0.32426496099950813,0.6757350390004918,0.005332073162723207,0.005332073162723207,25793.994640605295,1022731.8875,3746.2706501831503,136161.144625933,39.65,0.14523809523809525,39.65,0.0245938662492324,2
100092,WUESTOFF MEDICAL CENTER - ROCKLEDGE,110 LONGWOOD AVENUE,ROCKLEDGE,FL,32955,BREVARD,37340.0,U,STH,5,4,10/01/2016 12:00:00 AM,04/30/2017 12:00:00 AM,769.4,,,10476.0,1095.0,25653.0,274.0,58088.0,,2047.0,817.0,5270.0,,13441.0,1959.0,35077.0,298.0,63176.0,,2238.0,1040.0,6159.0,,8608.0,655.0,20929.0,233.0,49396.0,,2047.0,817.0,5270.0,171614.0,47492668.0,6186898.0,11892605.0,29248419.0,54211217.0,3481319.0,78149795.0,403452183.0,356850795.0,760302978.0,7197575.0,,29248419.0,1240299.0,,,-2114369.0,,,75559262.0,-40587843.0,4973003.0,1578873.0,198497.0,39607423.0,6300000.0,600000.0,27052095.0,3289661.0,2250807.0,18140206.0,2595359.0,,41852067.0,,1875937.0,1875937.0,83335427.0,4361737.0,2804570.0,777244.0,140945.0,,3182164.0,51761576.0,,69315.0,,,69315.0,51830891.0,31504536.0,31504536.0,83335427.0,,,16557649.0,,,1050243.0,456577.0,0.1103,7480931.0,,403452183.0,356923231.0,760375414.0,671368272.0,89007142.0,83459636.0,5547506.0,2911362.0,8458868.0,,8458868.0,0.102788,5836065.0,112293533.0,,,613115,1.0,1.0,0.5305960392349035,0.4694039607650965,0.0019280924670067488,0.0019280924670067488,16889.400759013282,324843.5839416058,1532.2810563283294,115683.83415648558,19.233576642335766,0.09072441812422531,19.233576642335766,0.09503583431540809,2
670058,EMERUS EMERGENCY HOSPITAL SUGAR LAND,16000 SOUTHWEST FRWY  SUITE 100,SUGAR LAND,TX,77479,FORT BEND,26420.0,U,STH,1,4,01/01/2017 12:00:00 AM,06/30/2017 12:00:00 AM,22.45,,,,,56.0,7.0,1267.0,,,,20.0,,,,56.0,7.0,1267.0,,,,20.0,,,,56.0,7.0,1267.0,,,,20.0,1918.0,2192296.0,562507.0,788979.0,778620.0,1580228.0,40591.0,2515674.0,241640.0,9774719.0,10016359.0,119866.0,,778620.0,40816.0,7781.0,,17281.0,,,525683.0,,132178.0,88719.0,,26319492.0,,,,3189111.0,,1104399.0,,,191416.0,,,-6493.0,26504415.0,140938.0,87802.0,,,,139830.0,491694.0,,,,,,491694.0,26012721.0,26012721.0,26504415.0,,,,,,,,,,,241640.0,9827089.0,10068729.0,7614699.0,2454030.0,2358848.0,95182.0,1925.0,97107.0,,97107.0,0.251157,90804.0,1263257.0,,,614315,0.0,1.0,0.023999056881956006,0.976000943118044,0.0007815715374302677,0.0007815715374302677,122701.5,350575.71428571426,1936.8823993685871,109310.91314031181,2.857142857142857,0.01578531965272297,2.857142857142857,0.039570420899500004,2
670095,EMERUS COMMUNITY HOSPITAL,24429 TOMBALL PARKWAY  SUITE 100,TOMBALL,TX,77375,HARRIS,26420.0,U,STH,1,4,01/01/2017 12:00:00 AM,06/30/2017 12:00:00 AM,27.21,,,3.0,,3.0,8.0,1448.0,,2.0,,2.0,,3.0,,3.0,8.0,1448.0,,2.0,,2.0,,3.0,,3.0,8.0,1448.0,,2.0,,2.0,3729.0,774678.0,314086.0,567189.0,934304.0,1872695.0,27680.0,3240738.0,259115.0,10334512.0,10593627.0,156768.0,,934304.0,4646.0,4703.0,,36652.0,,,630051.0,,247937.0,141174.0,,29191430.0,,,,261839.0,,246864.0,,,330640.0,,,-128722.0,29393348.0,146131.0,108804.0,,,,261572.0,578116.0,,,,,,578116.0,28815232.0,28815232.0,29393348.0,,8836.0,,,,,,,,,259115.0,10369929.0,10629044.0,7740483.0,2888561.0,2806999.0,81562.0,2793.0,84355.0,,84355.0,0.30591399999999996,90043.0,1121706.0,,,614316,0.0,1.0,0.02437801555812545,0.9756219844418745,0.001290954215611164,0.001290954215611164,1444280.5,361070.125,1994.8625690607735,106158.06688717383,0.25,0.0013812154696132596,0.25,0.02920312224668269,2
50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON STREET,LOMA LINDA,CA,92354,SAN BERNARDINO,40140.0,U,STH,1,1,01/01/2017 12:00:00 AM,06/30/2017 12:00:00 AM,2902.83,303.29,,13696.0,6982.0,55373.0,445.0,80545.0,,2333.0,820.0,8202.0,,20545.0,8184.0,71731.0,445.0,80545.0,,2538.0,891.0,8814.0,,9265.0,4692.0,37124.0,321.0,58101.0,,2333.0,820.0,8202.0,1442840.0,15781468.0,4888233.0,47281658.0,192788664.0,323059240.0,11430782.0,383889420.0,1636204072.0,712793600.0,2348997672.0,45133131.0,,192164508.0,3043271.0,,2227791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33207162.0,,,,4194270.0,2713025.0,0.3268,23996939.0,10778879.0,,,,,,515847904.0,-515847904.0,,-515847904.0,,-515847904.0,0.163427,84231113.0,812296373.0,1782695.0,8814548.0,618274,0.0,1.0,,,,,,,,,18.431460674157304,0.10183127444285803,18.431460674157304,,
660001,COMMONWEALTH HEALTH CENTER,LOWER NAVY HILL RD,SAIPAN,MP,96950,CNMI,99966.0,R,STH,1,13,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,555.33,,,,3351.0,16375.0,74.0,27010.0,,,490.0,4403.0,,,3351.0,16375.0,74.0,27010.0,,,490.0,4403.0,,,3351.0,14470.0,70.0,25550.0,,,490.0,4403.0,,,,,24675071.0,23037063.0,2293377.0,43210718.0,14000.0,11000.0,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47712134.0,-47712134.0,,-47712134.0,,-47712134.0,1728.4287199999999,,,,,618974,,2.0,,,,,,,,,59.5,0.16301369863013698,59.5,,
450659,PARK PLAZA HOSPITAL,1313 HERMANN DRIVE,HOUSTON,TX,77004,HARRIS,26420.0,U,STH,1,4,01/01/2017 12:00:00 AM,07/31/2017 12:00:00 AM,205.6,,,3161.0,307.0,11842.0,133.0,28196.0,,647.0,15.0,2085.0,,3161.0,307.0,11842.0,133.0,28196.0,,647.0,15.0,2085.0,,2751.0,134.0,10245.0,119.0,25228.0,,647.0,15.0,2085.0,1371577.0,4905021.0,2064145.0,3097120.0,17295909.0,28026208.0,3386777.0,40680728.0,196707284.0,128378746.0,325086030.0,3790628.0,,17295909.0,617502.0,,,-3452.0,,,35191994.0,-23367934.0,1520084.0,258468.0,,15936809.0,2678818.0,1116441.0,18074836.0,192311.0,,19126758.0,,9031605.0,24396578.0,,9531507.0,9531507.0,49864894.0,2488167.0,944291.0,1493219.0,,,803416.0,5729093.0,,,,136298.0,136298.0,5865391.0,43999503.0,43999503.0,49864894.0,,5236069.0,,,,113600.0,255128.0,0.1949,2183200.0,10383.0,196975172.0,126351303.0,323326475.0,280954748.0,42371727.0,45348181.0,-2976454.0,4237653.0,1261199.0,,1261199.0,0.125138,2089197.0,37585849.0,53963.0,292841.0,618982,0.0,1.0,0.6092144851423008,0.3907855148576992,0.032370099052134456,0.032370099052134456,20322.17122302158,318584.41353383457,1502.7566676124272,206088.16634241247,15.676691729323307,0.07394665910058164,15.676691729323307,0.02976510728486474,2
60043,KEEFE MEMORIAL HOSPITAL,602 NORTH 6TH STREET WEST,CHEYENNE WELLS,CO,80810,CHEYENNE,99906.0,R,STH,1,9,01/01/2017 12:00:00 AM,08/24/2017 12:00:00 AM,41.53,,,117.0,24.0,234.0,11.0,2596.0,,28.0,9.0,51.0,,1057.0,24.0,3510.0,11.0,2596.0,,28.0,9.0,51.0,,79.0,24.0,150.0,11.0,2596.0,,28.0,9.0,51.0,,,,,1705884.0,2119399.0,241416.0,3579986.0,518205.0,3672392.0,4190597.0,404693.0,,1705884.0,201476.0,,,332525.0,4368079.0,,1410004.0,-1019238.0,143782.0,75984.0,10000.0,5351737.0,11258.0,132574.0,4466300.0,,1423891.0,3547125.0,,,3700795.0,,,,9052532.0,35832.0,219233.0,,331538.0,,,586603.0,,,,,,586603.0,8465929.0,8465929.0,9052532.0,,142332.0,,,,,,0.1935,,,467834.0,3722763.0,4190597.0,1673989.0,2516608.0,3825283.0,-1308675.0,954749.0,-353926.0,,-353926.0,0.85429,,,,,619030,0.0,2.0,0.11163898604423188,0.8883610139557682,,,49345.25490196078,228782.54545454544,969.417565485362,60597.35131230436,4.636363636363637,0.019645608628659477,4.636363636363637,-0.14063612608717765,3
500012,YAKIMA REGIONAL MEDICAL & CARDIAC CE,110 SOUTH NINTH AVENUE,YAKIMA,WA,98902,YAKIMA,49420.0,U,STH,1,4,07/01/2017 12:00:00 AM,08/31/2017 12:00:00 AM,463.3,9.39,,1066.0,227.0,2540.0,124.0,7688.0,,244.0,152.0,553.0,,1278.0,227.0,2847.0,139.0,8618.0,,269.0,154.0,584.0,,925.0,209.0,2121.0,111.0,6882.0,,244.0,152.0,553.0,211159.0,769947.0,418485.0,2510333.0,5705885.0,12099119.0,820692.0,14721596.0,43988613.0,45307758.0,89296371.0,1715764.0,,5705885.0,146747.0,,,-949405.0,,,20215533.0,-8977708.0,4070793.0,910733.0,475076.0,15745022.0,3818200.0,1830000.0,35813592.0,2748338.0,75946.0,11867610.0,1402836.0,,35804345.0,,-42440767.0,-42440767.0,9108600.0,4594110.0,3403798.0,509963.0,28341.0,,199311.0,16065125.0,,,,,,16065125.0,-6956525.0,-6956525.0,9108600.0,,2508598.0,,,,15824.0,120726.0,0.1925,484417.0,72321.0,43988613.0,45307758.0,89296371.0,74612138.0,14684233.0,17805004.0,-3120771.0,72918.0,-3047853.0,,-3047853.0,0.16486199999999998,2265763.0,26431868.0,,,619181,1.0,1.0,0.4926136695969425,0.5073863304030575,0.01437998157615723,0.01437998157615723,26553.76672694394,118421.23387096774,1910.019901144641,31694.86941506583,4.459677419354839,0.07193028095733611,4.459677419354839,-0.20755956405758474,3
50528,MEMORIAL HOSPITAL - LOS BANOS,520 WEST I STREET,LOS BANOS,CA,93635-,MERCED,32900.0,U,STH,1,2,01/01/2017 12:00:00 AM,04/30/2017 12:00:00 AM,227.79,,234.0,477.0,,1631.0,44.0,5280.0,69.0,140.0,,557.0,234.0,1082.0,,5990.0,44.0,5280.0,69.0,140.0,,557.0,134.0,387.0,,1070.0,40.0,4800.0,69.0,140.0,,557.0,366772.0,1415589.0,707596.0,3822203.0,6784366.0,11778572.0,1216721.0,15353469.0,19950674.0,60412840.0,80363514.0,1808233.0,86374.0,6805907.0,450001.0,,,608912.0,41101.0,,37335443.0,-29961153.0,227832.0,,,12428168.0,917817.0,1494389.0,9793240.0,,3381682.0,12355447.0,364123.0,,11584172.0,,1654620.0,1654620.0,25666960.0,1553486.0,11913930.0,,,10911.0,92723.0,13571050.0,,,,308723.0,308723.0,13879773.0,11787187.0,11787187.0,25666960.0,,1246926.0,,,,7112.0,37408.0,0.12,141581.0,,20084064.0,59983772.0,80067836.0,60394695.0,19673141.0,18562938.0,1110203.0,233433.0,1343636.0,,1343636.0,0.19105,5210108.0,43555171.0,,,619590,0.0,1.0,0.2508381018315519,0.749161898168448,0.018643286295767413,0.018643286295767413,35319.82226211849,447116.8409090909,3725.9736742424243,86365.25308398086,12.659090909090908,0.10549242424242425,12.659090909090908,0.06829799064623183,2
450754,HAMILTON GENERAL HOSPITAL,400 NORTH BROWN,HAMILTON,TX,76531-,HAMILTON,99945.0,R,STH,1,11,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,191.23,,,1821.0,8.0,3022.0,42.0,15330.0,,455.0,3.0,865.0,,13494.0,8.0,40253.0,42.0,15330.0,,455.0,3.0,865.0,,1791.0,8.0,2984.0,42.0,15330.0,,455.0,3.0,865.0,292491.0,5212168.0,2093482.0,3020794.0,11425645.0,14741577.0,1497230.0,23203753.0,12878823.0,54298121.0,67176944.0,1373695.0,383393.0,11434847.0,565043.0,,,503939.0,11867059.0,,16602223.0,-13462000.0,879009.0,386772.0,,20863975.0,200850.0,,15750221.0,,1663842.0,7402864.0,,,12284931.0,,1306197.0,1306197.0,34455103.0,589850.0,719464.0,-14486.0,753392.0,,588582.0,2636802.0,,7005000.0,,,7005000.0,9641802.0,24813301.0,24813301.0,34455103.0,,,2069499.0,,,19879.0,,,,,13196003.0,56924507.0,70120510.0,52203750.0,17916760.0,26167222.0,-8250462.0,11259750.0,3009288.0,2299987.0,709301.0,0.345412,736180.0,4279129.0,,,619608,0.0,2.0,0.1881903454495696,0.8118096545504304,0.016324994027938088,0.016324994027938088,20713.017341040464,426589.5238095238,1168.7384213959556,93692.20310620719,20.595238095238095,0.05642530984996738,20.595238095238095,0.039588686793817635,2
270074,BLACKFEET COMMUNITY HOSPITAL,760 GOVERNMENT SQUARE,BROWNING,MT,59417,GLACIER,99927.0,R,STH,2,7,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,366.0,,,593.0,1339.0,2070.0,26.0,9490.0,,127.0,341.0,528.0,,593.0,1339.0,2070.0,26.0,9490.0,,127.0,341.0,528.0,,593.0,1157.0,1790.0,26.0,9490.0,,127.0,341.0,528.0,,,,,15576896.0,34963167.0,1072740.0,21728333.0,28710.0,273588.0,302298.0,2.0,,15576896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832162.0,,,,24965.0,0.12,,,,,,,,50540063.0,-50540063.0,,-50540063.0,,-50540063.0,,,,,,664388,1.0,2.0,,,,,,,,,20.307692307692307,0.055637513171759745,20.307692307692307,,
100315,VIERA HOSPITAL INC,8745 WICKHAM ROAD,VIERA,FL,32940,BREVARD,37340.0,U,STH,1,2,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,402.0,,,7755.0,232.0,17721.0,84.0,30660.0,,1986.0,40.0,4960.0,,7755.0,232.0,17721.0,84.0,30660.0,,1986.0,40.0,4960.0,,6482.0,205.0,14058.0,64.0,23360.0,,1986.0,40.0,4960.0,2026395.0,6028988.0,3954406.0,5987364.0,31358122.0,58643850.0,898181.0,98150148.0,206029319.0,275910360.0,481939679.0,13061851.0,,23517530.0,651061.0,,,78931877.0,,,10955192.0,,3082472.0,637894.0,,94015323.0,,361719.0,124486232.0,1758663.0,299407.0,46517780.0,,,103746021.0,2051.0,,2051.0,197763395.0,1025885.0,1920456.0,,2045988.0,1246844.0,624892.0,13911690.0,,90745304.0,,554450.0,91299754.0,105211444.0,92551951.0,92551951.0,197763395.0,,,13981965.0,,,260279.0,,,,,206000558.0,275939121.0,481939679.0,381925688.0,100013991.0,90001972.0,10012019.0,3227563.0,13239582.0,1002.0,13238580.0,0.203656,2091832.0,20253711.0,,,620413,1.0,1.0,0.42744054282361754,0.5725594571763825,0.020261115267362944,0.020261115267362944,20164.111088709677,1190642.75,3262.0349315068493,248791.0223880597,59.04761904761905,0.16177429876060012,59.04761904761905,0.13236728049378613,1
220162,DANA-FARBER CANCER INSTITUTE,450 BROOKLINE AVE,BOSTON,MA,02215,SUFFOLK,14484.0,U,STH,1,2,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,4579.02,,,2617.0,792.0,10288.0,30.0,10950.0,,291.0,67.0,1044.0,,2617.0,792.0,10288.0,30.0,10950.0,,291.0,67.0,1044.0,,2617.0,792.0,10288.0,30.0,10950.0,,291.0,67.0,1044.0,,,,,405426885.0,1113645431.0,96629151.0,780276361.0,124593275.0,2554550142.0,2679143417.0,,,405426885.0,,,,125329369.0,,,115399868.0,-17312920.0,21750551.0,65742157.0,9032984.0,334911000.0,7640445.0,,1305458754.0,,382975202.0,,,,964186552.0,1186881757.0,78500927.0,1265382684.0,2564480236.0,118569137.0,,24168780.0,5422084.0,,42715923.0,252143127.0,,608731093.0,,172075921.0,780807014.0,1032950141.0,725849905.0,1531530095.0,2564480236.0,,,,,,,,,,,124593276.0,2734249503.0,2858842779.0,1902081478.0,956761301.0,1519072316.0,-562311015.0,597027670.0,34716655.0,4829815.0,29886840.0,0.29124099999999997,,,,,620554,1.0,1.0,0.043581716670540976,0.956418283329459,,,916438.0277777778,31892043.366666667,87375.46127853882,208944.55604037544,34.8,0.09534246575342466,34.8,0.03123750926042106,2
10146,JACKSONVILLE MEDICAL CENTER,1701 PELHAM ROAD SOUTH,JACKSONVILLE,AL,36265,CALHOUN,11500.0,R,STH,1,13,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,125.2,,,1396.0,497.0,3351.0,33.0,12045.0,,313.0,125.0,791.0,,6250.0,846.0,10376.0,58.0,21170.0,,576.0,144.0,1159.0,,1396.0,497.0,3351.0,33.0,12045.0,,313.0,125.0,791.0,475354.0,4513914.0,1196630.0,1196630.0,7920590.0,8431514.0,1159167.0,14287426.0,33112931.0,61650828.0,94763759.0,1179115.0,,7920590.0,,,,98414.0,,,2465301.0,,315399.0,180992.0,76364.0,3136470.0,,9939039.0,,,,482715.0,,,6422018.0,,,,9558488.0,492021.0,447370.0,,,,83510.0,1022901.0,,233400.0,,17684826.0,17918226.0,18941127.0,-9382639.0,-9382639.0,9558488.0,,,1275893.0,,,,30941.0,0.09699999999999999,252312.0,,33112931.0,61650828.0,94763759.0,81056362.0,13707397.0,16352104.0,-2644707.0,426456.0,-2218251.0,,-2218251.0,0.15076900000000001,2675005.0,14962545.0,,,620690,1.0,2.0,0.34942610286280434,0.6505738971371957,0.03467864832396698,0.03467864832396698,17329.1997471555,415375.6666666667,1138.0155251141553,109484.00159744409,23.96969696969697,0.06567040265670403,23.96969696969697,-0.16182875567111685,3
450746,KNOX COUNTY HOSPITAL,712 SOUTH FIFTH,KNOX CITY,TX,79529,,99945.0,R,STH,1,9,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,102.82,,,230.0,,298.0,28.0,10220.0,,31.0,,48.0,,7759.0,,17576.0,28.0,10220.0,,31.0,,48.0,,99.0,,131.0,28.0,10220.0,,31.0,,48.0,185432.0,67992.0,226569.0,227652.0,4850716.0,8259830.0,93927.0,8579449.0,389106.0,21478713.0,21867819.0,256751.0,68720.0,4850716.0,28660.0,,,3539881.0,,,7944337.0,-704779.0,533366.0,37408.0,,12081368.0,30625.0,,4446159.0,,,3079994.0,,,3651219.0,,,,15732587.0,128017.0,317379.0,-35483.0,,14492.0,,1149976.0,,,,,,1149976.0,14582611.0,14582611.0,15732587.0,,,131820.0,,,,,,,,553546.0,21314273.0,21867819.0,7913801.0,13954018.0,13110546.0,843472.0,6148186.0,6991658.0,,6991658.0,0.392332,275195.0,788066.0,15224.0,41565.0,620712,0.0,2.0,0.02531326969552839,0.9746867303044716,0.013288788935201317,0.013288788935201317,290708.7083333333,498357.78571428574,1365.363796477495,135713.07138688973,1.7142857142857142,0.004696673189823875,1.7142857142857142,0.5010498051528958,1
